"Biomarker" "Estimate" "lower95" "upper95" "Pvalue" "UKB.Field.ID" "Description" "group_name" "Phenotype" "Analysis_type" "Design" "Origin" "marker_and_origin" "origin_and_analysis_type" "fill"
"5803" "DHA" 0.946870066504301 0.838463314561595 1.06929296401077 0.378854963309568 23450 "Docosahexaenoic Acid" "Fatty acids" "PCa_after_70" "Raw" "healthy_noncancer_control" "HUNT_All" "DHA_HUNT_All_PCa_after_70_Raw" "HUNT_All_PCa_after_70_Raw" "not-sig"
"5804" "DHA_pct" 0.957603954486142 0.846440275642852 1.08336684824107 0.491391142033413 23457 "Docosahexaenoic Acid to Total Fatty Acids percentage" "Fatty acid ratios" "PCa_after_70" "Raw" "healthy_noncancer_control" "HUNT_All" "DHA_pct_HUNT_All_PCa_after_70_Raw" "HUNT_All_PCa_after_70_Raw" "not-sig"
"5805" "Gln" 1.05019706431502 0.92702254761948 1.18973791600655 0.441617298442472 23461 "Glutamine" "Amino acids" "PCa_after_70" "Raw" "healthy_noncancer_control" "HUNT_All" "Gln_HUNT_All_PCa_after_70_Raw" "HUNT_All_PCa_after_70_Raw" "not-sig"
"5806" "Glucose" 0.933464344136762 0.826358721169907 1.05445209138843 0.26817280444861 20280 "Glucose" "Glycolysis related metabolites" "PCa_after_70" "Raw" "healthy_noncancer_control" "HUNT_All" "Glucose_HUNT_All_PCa_after_70_Raw" "HUNT_All_PCa_after_70_Raw" "not-sig"
"5807" "Gly" 0.918383783720531 0.808034814254754 1.04380251855699 0.19237791327603 23462 "Glycine" "Amino acids" "PCa_after_70" "Raw" "healthy_noncancer_control" "HUNT_All" "Gly_HUNT_All_PCa_after_70_Raw" "HUNT_All_PCa_after_70_Raw" "not-sig"
"5808" "GlycA" 1.02610181755546 0.901457599238429 1.16798054714954 0.696572268958123 23480 "Glycoprotein Acetyls" "Inflammation" "PCa_after_70" "Raw" "healthy_noncancer_control" "HUNT_All" "GlycA_HUNT_All_PCa_after_70_Raw" "HUNT_All_PCa_after_70_Raw" "not-sig"
"5809" "Glycerol" 0.95586214334071 0.839492674657637 1.08836260833903 0.495524486804355 NA NA NA "PCa_after_70" "Raw" "healthy_noncancer_control" "HUNT_All" "Glycerol_HUNT_All_PCa_after_70_Raw" "HUNT_All_PCa_after_70_Raw" "not-sig"
"5810" "HDL_C" 0.942544719455845 0.836569497649087 1.06194470473838 0.330880748757212 23406 "HDL Cholesterol" "Cholesterol" "PCa_after_70" "Raw" "healthy_noncancer_control" "HUNT_All" "HDL_C_HUNT_All_PCa_after_70_Raw" "HUNT_All_PCa_after_70_Raw" "not-sig"
"5811" "HDL_CE" 0.948413644686612 0.841780298600978 1.06855487461832 0.384106999726902 23418 "Cholesteryl Esters in HDL" "Cholesteryl esters" "PCa_after_70" "Raw" "healthy_noncancer_control" "HUNT_All" "HDL_CE_HUNT_All_PCa_after_70_Raw" "HUNT_All_PCa_after_70_Raw" "not-sig"
"5812" "HDL_FC" 0.926789480709402 0.821157487893921 1.04600975356942 0.218172718120946 23422 "Free Cholesterol in HDL" "Free cholesterol" "PCa_after_70" "Raw" "healthy_noncancer_control" "HUNT_All" "HDL_FC_HUNT_All_PCa_after_70_Raw" "HUNT_All_PCa_after_70_Raw" "not-sig"
"5813" "HDL_L" 0.925236513211235 0.817591194579445 1.04705458064483 0.218195572434159 23426 "Total Lipids in HDL" "Total lipids" "PCa_after_70" "Raw" "healthy_noncancer_control" "HUNT_All" "HDL_L_HUNT_All_PCa_after_70_Raw" "HUNT_All_PCa_after_70_Raw" "not-sig"
"5814" "HDL_P" 0.964140744296616 0.852317489728278 1.09063510489405 0.561517512161204 23430 "Concentration of HDL Particles" "Lipoprotein particle concentrations" "PCa_after_70" "Raw" "healthy_noncancer_control" "HUNT_All" "HDL_P_HUNT_All_PCa_after_70_Raw" "HUNT_All_PCa_after_70_Raw" "not-sig"
"5815" "HDL_PL" 0.924876281348416 0.815737316753779 1.04861714455447 0.222853012149771 23414 "Phospholipids in HDL" "Phospholipids" "PCa_after_70" "Raw" "healthy_noncancer_control" "HUNT_All" "HDL_PL_HUNT_All_PCa_after_70_Raw" "HUNT_All_PCa_after_70_Raw" "not-sig"
"5816" "HDL_size" 0.90307105271088 0.79669523265398 1.02365031547583 0.110843509427456 23433 "Average Diameter for HDL Particles" "Lipoprotein particle sizes" "PCa_after_70" "Raw" "healthy_noncancer_control" "HUNT_All" "HDL_size_HUNT_All_PCa_after_70_Raw" "HUNT_All_PCa_after_70_Raw" "not-sig"
"5817" "HDL_TG" 0.946287280301404 0.825148335447474 1.08521047476224 0.429565252628221 23410 "Triglycerides in HDL" "Triglycerides" "PCa_after_70" "Raw" "healthy_noncancer_control" "HUNT_All" "HDL_TG_HUNT_All_PCa_after_70_Raw" "HUNT_All_PCa_after_70_Raw" "not-sig"
"5818" "His" 1.01775341463235 0.893751359372725 1.15895993011166 0.790650322850196 23463 "Histidine" "Amino acids" "PCa_after_70" "Raw" "healthy_noncancer_control" "HUNT_All" "His_HUNT_All_PCa_after_70_Raw" "HUNT_All_PCa_after_70_Raw" "not-sig"
"5819" "IDL_C" 1.00875107356107 0.891842064357007 1.14098534827942 0.889737148127559 23526 "Cholesterol in IDL" "IDL (average diameter 28.6 nm)" "PCa_after_70" "Raw" "healthy_noncancer_control" "HUNT_All" "IDL_C_HUNT_All_PCa_after_70_Raw" "HUNT_All_PCa_after_70_Raw" "not-sig"
"5820" "IDL_C_pct" 1.06107328685141 0.930894388679588 1.20945676949093 0.374714062922902 23610 "Cholesterol to Total Lipids in IDL percentage" "IDL ratios" "PCa_after_70" "Raw" "healthy_noncancer_control" "HUNT_All" "IDL_C_pct_HUNT_All_PCa_after_70_Raw" "HUNT_All_PCa_after_70_Raw" "not-sig"
"5821" "IDL_CE" 1.00121652953723 0.884826580258219 1.13291639444876 0.984615839870848 23527 "Cholesteryl Esters in IDL" "IDL (average diameter 28.6 nm)" "PCa_after_70" "Raw" "healthy_noncancer_control" "HUNT_All" "IDL_CE_HUNT_All_PCa_after_70_Raw" "HUNT_All_PCa_after_70_Raw" "not-sig"
"5822" "IDL_CE_pct" 1.00283794124113 0.883749257355493 1.13797429307281 0.964954289241184 23611 "Cholesteryl Esters to Total Lipids in IDL percentage" "IDL ratios" "PCa_after_70" "Raw" "healthy_noncancer_control" "HUNT_All" "IDL_CE_pct_HUNT_All_PCa_after_70_Raw" "HUNT_All_PCa_after_70_Raw" "not-sig"
"5823" "IDL_FC" 1.01981362653351 0.903094958499211 1.15161736102676 0.751719751446661 23528 "Free Cholesterol in IDL" "IDL (average diameter 28.6 nm)" "PCa_after_70" "Raw" "healthy_noncancer_control" "HUNT_All" "IDL_FC_HUNT_All_PCa_after_70_Raw" "HUNT_All_PCa_after_70_Raw" "not-sig"
"5824" "IDL_FC_pct" 1.12715172439829 0.986718999707969 1.28757124388001 0.0778952920251023 23612 "Free Cholesterol to Total Lipids in IDL percentage" "IDL ratios" "PCa_after_70" "Raw" "healthy_noncancer_control" "HUNT_All" "IDL_FC_pct_HUNT_All_PCa_after_70_Raw" "HUNT_All_PCa_after_70_Raw" "not-sig"
"5825" "IDL_L" 1.00495910890961 0.886722693933443 1.1389612755938 0.938257620084221 23524 "Total Lipids in IDL" "IDL (average diameter 28.6 nm)" "PCa_after_70" "Raw" "healthy_noncancer_control" "HUNT_All" "IDL_L_HUNT_All_PCa_after_70_Raw" "HUNT_All_PCa_after_70_Raw" "not-sig"
"5826" "IDL_P" 0.997270658527565 0.878676077792112 1.13187190535453 0.966251388834554 23523 "Concentration of IDL Particles" "IDL (average diameter 28.6 nm)" "PCa_after_70" "Raw" "healthy_noncancer_control" "HUNT_All" "IDL_P_HUNT_All_PCa_after_70_Raw" "HUNT_All_PCa_after_70_Raw" "not-sig"
"5827" "IDL_PL" 1.01207044486072 0.89346830419288 1.14641625288081 0.850353490640159 23525 "Phospholipids in IDL" "IDL (average diameter 28.6 nm)" "PCa_after_70" "Raw" "healthy_noncancer_control" "HUNT_All" "IDL_PL_HUNT_All_PCa_after_70_Raw" "HUNT_All_PCa_after_70_Raw" "not-sig"
"5828" "IDL_PL_pct" 1.125120902193 0.982527049882865 1.28840935697648 0.088190147823041 23609 "Phospholipids to Total Lipids in IDL percentage" "IDL ratios" "PCa_after_70" "Raw" "healthy_noncancer_control" "HUNT_All" "IDL_PL_pct_HUNT_All_PCa_after_70_Raw" "HUNT_All_PCa_after_70_Raw" "not-sig"
"5829" "IDL_TG" 0.939296190708098 0.815706486505746 1.0816112762057 0.384280073129691 23529 "Triglycerides in IDL" "IDL (average diameter 28.6 nm)" "PCa_after_70" "Raw" "healthy_noncancer_control" "HUNT_All" "IDL_TG_HUNT_All_PCa_after_70_Raw" "HUNT_All_PCa_after_70_Raw" "not-sig"
"5830" "IDL_TG_pct" 0.923801115036578 0.81012481990413 1.05342840902445 0.236791540186092 23613 "Triglycerides to Total Lipids in IDL percentage" "IDL ratios" "PCa_after_70" "Raw" "healthy_noncancer_control" "HUNT_All" "IDL_TG_pct_HUNT_All_PCa_after_70_Raw" "HUNT_All_PCa_after_70_Raw" "not-sig"
"5831" "Ile" 1.03083923786179 0.910223674357276 1.16743781144324 0.632369650449071 23465 "Isoleucine" "Branched-chain amino acids" "PCa_after_70" "Raw" "healthy_noncancer_control" "HUNT_All" "Ile_HUNT_All_PCa_after_70_Raw" "HUNT_All_PCa_after_70_Raw" "not-sig"
"5832" "L_HDL_C" 0.928038717553352 0.823128857776553 1.04631960493343 0.222396493384987 23561 "Cholesterol in Large HDL" "Large HDL (average diameter 12.1 nm)" "PCa_after_70" "Raw" "healthy_noncancer_control" "HUNT_All" "L_HDL_C_HUNT_All_PCa_after_70_Raw" "HUNT_All_PCa_after_70_Raw" "not-sig"
"5833" "L_HDL_C_pct" 1.02951374919722 0.89500765585185 1.1842340709112 0.683877988452538 23635 "Cholesterol to Total Lipids in Large HDL percentage" "Large HDL ratios" "PCa_after_70" "Raw" "healthy_noncancer_control" "HUNT_All" "L_HDL_C_pct_HUNT_All_PCa_after_70_Raw" "HUNT_All_PCa_after_70_Raw" "not-sig"
"5834" "L_HDL_CE" 0.930181037515168 0.825197013079899 1.04852144256249 0.236207935255168 23562 "Cholesteryl Esters in Large HDL" "Large HDL (average diameter 12.1 nm)" "PCa_after_70" "Raw" "healthy_noncancer_control" "HUNT_All" "L_HDL_CE_HUNT_All_PCa_after_70_Raw" "HUNT_All_PCa_after_70_Raw" "not-sig"
"5835" "L_HDL_CE_pct" 1.04349345332364 0.903953608873732 1.20457352726979 0.561050429847563 23636 "Cholesteryl Esters to Total Lipids in Large HDL percentage" "Large HDL ratios" "PCa_after_70" "Raw" "healthy_noncancer_control" "HUNT_All" "L_HDL_CE_pct_HUNT_All_PCa_after_70_Raw" "HUNT_All_PCa_after_70_Raw" "not-sig"
"5836" "L_HDL_FC" 0.922750602870652 0.818375515326715 1.04043762203495 0.189283121358939 23563 "Free Cholesterol in Large HDL" "Large HDL (average diameter 12.1 nm)" "PCa_after_70" "Raw" "healthy_noncancer_control" "HUNT_All" "L_HDL_FC_HUNT_All_PCa_after_70_Raw" "HUNT_All_PCa_after_70_Raw" "not-sig"
"5837" "L_HDL_FC_pct" 0.97828314215636 0.866573863414574 1.10439276630879 0.722658440600286 23637 "Free Cholesterol to Total Lipids in Large HDL percentage" "Large HDL ratios" "PCa_after_70" "Raw" "healthy_noncancer_control" "HUNT_All" "L_HDL_FC_pct_HUNT_All_PCa_after_70_Raw" "HUNT_All_PCa_after_70_Raw" "not-sig"
"5838" "L_HDL_L" 0.914689582667454 0.808925428465275 1.03428202798335 0.154935371587903 23559 "Total Lipids in Large HDL" "Large HDL (average diameter 12.1 nm)" "PCa_after_70" "Raw" "healthy_noncancer_control" "HUNT_All" "L_HDL_L_HUNT_All_PCa_after_70_Raw" "HUNT_All_PCa_after_70_Raw" "not-sig"
"5839" "L_HDL_P" 0.918240190856211 0.813931368098993 1.03591664008839 0.165621195341765 23558 "Concentration of Large HDL Particles" "Large HDL (average diameter 12.1 nm)" "PCa_after_70" "Raw" "healthy_noncancer_control" "HUNT_All" "L_HDL_P_HUNT_All_PCa_after_70_Raw" "HUNT_All_PCa_after_70_Raw" "not-sig"
"5840" "L_HDL_PL" 0.912715651319758 0.806593570757662 1.03280002514964 0.147558285500668 23560 "Phospholipids in Large HDL" "Large HDL (average diameter 12.1 nm)" "PCa_after_70" "Raw" "healthy_noncancer_control" "HUNT_All" "L_HDL_PL_HUNT_All_PCa_after_70_Raw" "HUNT_All_PCa_after_70_Raw" "not-sig"
"5841" "L_HDL_PL_pct" 1.0247465704467 0.870455175741835 1.20638668469899 0.769058662069655 23634 "Phospholipids to Total Lipids in Large HDL percentage" "Large HDL ratios" "PCa_after_70" "Raw" "healthy_noncancer_control" "HUNT_All" "L_HDL_PL_pct_HUNT_All_PCa_after_70_Raw" "HUNT_All_PCa_after_70_Raw" "not-sig"
"5842" "L_HDL_TG" 0.900294232452096 0.782262756124093 1.03613485192938 0.142951352941783 23564 "Triglycerides in Large HDL" "Large HDL (average diameter 12.1 nm)" "PCa_after_70" "Raw" "healthy_noncancer_control" "HUNT_All" "L_HDL_TG_HUNT_All_PCa_after_70_Raw" "HUNT_All_PCa_after_70_Raw" "not-sig"
"5843" "L_HDL_TG_pct" 0.999926402053404 0.872490186836913 1.14597599446739 0.999155737593143 23638 "Triglycerides to Total Lipids in Large HDL percentage" "Large HDL ratios" "PCa_after_70" "Raw" "healthy_noncancer_control" "HUNT_All" "L_HDL_TG_pct_HUNT_All_PCa_after_70_Raw" "HUNT_All_PCa_after_70_Raw" "not-sig"
"5844" "L_LDL_C" 1.04364262652274 0.920674843902167 1.18303431348129 0.504236041871919 23533 "Cholesterol in Large LDL" "Large LDL (average diameter 25.5 nm)" "PCa_after_70" "Raw" "healthy_noncancer_control" "HUNT_All" "L_LDL_C_HUNT_All_PCa_after_70_Raw" "HUNT_All_PCa_after_70_Raw" "not-sig"
"5845" "L_LDL_C_pct" 1.19109617017129 0.959347883638928 1.47882755650158 0.113185366762705 23615 "Cholesterol to Total Lipids in Large LDL percentage" "Large LDL ratios" "PCa_after_70" "Raw" "healthy_noncancer_control" "HUNT_All" "L_LDL_C_pct_HUNT_All_PCa_after_70_Raw" "HUNT_All_PCa_after_70_Raw" "not-sig"
"5846" "L_LDL_CE" 1.04282412422974 0.919478695460411 1.18271598835793 0.513827943974296 23534 "Cholesteryl Esters in Large LDL" "Large LDL (average diameter 25.5 nm)" "PCa_after_70" "Raw" "healthy_noncancer_control" "HUNT_All" "L_LDL_CE_HUNT_All_PCa_after_70_Raw" "HUNT_All_PCa_after_70_Raw" "not-sig"
"5847" "L_LDL_CE_pct" 1.24323506616827 0.982462606753643 1.57322367194989 0.0698848130492125 23616 "Cholesteryl Esters to Total Lipids in Large LDL percentage" "Large LDL ratios" "PCa_after_70" "Raw" "healthy_noncancer_control" "HUNT_All" "L_LDL_CE_pct_HUNT_All_PCa_after_70_Raw" "HUNT_All_PCa_after_70_Raw" "not-sig"
"5848" "L_LDL_FC" 1.03524207964738 0.915311514207221 1.17088679300717 0.581402983402315 23535 "Free Cholesterol in Large LDL" "Large LDL (average diameter 25.5 nm)" "PCa_after_70" "Raw" "healthy_noncancer_control" "HUNT_All" "L_LDL_FC_HUNT_All_PCa_after_70_Raw" "HUNT_All_PCa_after_70_Raw" "not-sig"
"5849" "L_LDL_FC_pct" 1.06920279738748 0.919583647828777 1.24316545280074 0.384310201665892 23617 "Free Cholesterol to Total Lipids in Large LDL percentage" "Large LDL ratios" "PCa_after_70" "Raw" "healthy_noncancer_control" "HUNT_All" "L_LDL_FC_pct_HUNT_All_PCa_after_70_Raw" "HUNT_All_PCa_after_70_Raw" "not-sig"
"5850" "L_LDL_L" 1.03833841562908 0.915218730473546 1.17802076101881 0.559069232971031 23531 "Total Lipids in Large LDL" "Large LDL (average diameter 25.5 nm)" "PCa_after_70" "Raw" "healthy_noncancer_control" "HUNT_All" "L_LDL_L_HUNT_All_PCa_after_70_Raw" "HUNT_All_PCa_after_70_Raw" "not-sig"
"5851" "L_LDL_P" 1.03325763101278 0.910490166346451 1.17257865214539 0.612190943297451 23530 "Concentration of Large LDL Particles" "Large LDL (average diameter 25.5 nm)" "PCa_after_70" "Raw" "healthy_noncancer_control" "HUNT_All" "L_LDL_P_HUNT_All_PCa_after_70_Raw" "HUNT_All_PCa_after_70_Raw" "not-sig"
"5852" "L_LDL_PL" 1.03601128775358 0.91362222572287 1.174795619167 0.58125158133108 23532 "Phospholipids in Large LDL" "Large LDL (average diameter 25.5 nm)" "PCa_after_70" "Raw" "healthy_noncancer_control" "HUNT_All" "L_LDL_PL_HUNT_All_PCa_after_70_Raw" "HUNT_All_PCa_after_70_Raw" "not-sig"
"5853" "L_LDL_PL_pct" 1.00985465676235 0.887839033392004 1.14863887419819 0.881349531736708 23614 "Phospholipids to Total Lipids in Large LDL percentage" "Large LDL ratios" "PCa_after_70" "Raw" "healthy_noncancer_control" "HUNT_All" "L_LDL_PL_pct_HUNT_All_PCa_after_70_Raw" "HUNT_All_PCa_after_70_Raw" "not-sig"
"5854" "L_LDL_TG" 0.944063145762807 0.819302341646528 1.08782213583869 0.42605278565299 23536 "Triglycerides in Large LDL" "Large LDL (average diameter 25.5 nm)" "PCa_after_70" "Raw" "healthy_noncancer_control" "HUNT_All" "L_LDL_TG_HUNT_All_PCa_after_70_Raw" "HUNT_All_PCa_after_70_Raw" "not-sig"
"5855" "L_LDL_TG_pct" 0.89618636824635 0.781274827937099 1.0279993389154 0.117456442600544 23618 "Triglycerides to Total Lipids in Large LDL percentage" "Large LDL ratios" "PCa_after_70" "Raw" "healthy_noncancer_control" "HUNT_All" "L_LDL_TG_pct_HUNT_All_PCa_after_70_Raw" "HUNT_All_PCa_after_70_Raw" "not-sig"
"5856" "L_VLDL_C" 1.0238660726856 0.898199347275369 1.16711478134179 0.724075887628816 23498 "Cholesterol in Large VLDL" "Large VLDL (average diameter 53.6 nm)" "PCa_after_70" "Raw" "healthy_noncancer_control" "HUNT_All" "L_VLDL_C_HUNT_All_PCa_after_70_Raw" "HUNT_All_PCa_after_70_Raw" "not-sig"
"5857" "L_VLDL_C_pct" 0.979104276450872 0.863288970985237 1.1104568879993 0.742327174734504 23590 "Cholesterol to Total Lipids in Large VLDL percentage" "Large VLDL ratios" "PCa_after_70" "Raw" "healthy_noncancer_control" "HUNT_All" "L_VLDL_C_pct_HUNT_All_PCa_after_70_Raw" "HUNT_All_PCa_after_70_Raw" "not-sig"
"5858" "L_VLDL_CE" 1.02397590496208 0.897954315358123 1.16768374070873 0.723641781450698 23499 "Cholesteryl Esters in Large VLDL" "Large VLDL (average diameter 53.6 nm)" "PCa_after_70" "Raw" "healthy_noncancer_control" "HUNT_All" "L_VLDL_CE_HUNT_All_PCa_after_70_Raw" "HUNT_All_PCa_after_70_Raw" "not-sig"
"5859" "L_VLDL_CE_pct" 0.971747798200961 0.859458747478254 1.09870751339617 0.64735533883485 23591 "Cholesteryl Esters to Total Lipids in Large VLDL percentage" "Large VLDL ratios" "PCa_after_70" "Raw" "healthy_noncancer_control" "HUNT_All" "L_VLDL_CE_pct_HUNT_All_PCa_after_70_Raw" "HUNT_All_PCa_after_70_Raw" "not-sig"
"5860" "L_VLDL_FC" 1.02169494988262 0.896361398419791 1.1645532398605 0.747886724821592 23500 "Free Cholesterol in Large VLDL" "Large VLDL (average diameter 53.6 nm)" "PCa_after_70" "Raw" "healthy_noncancer_control" "HUNT_All" "L_VLDL_FC_HUNT_All_PCa_after_70_Raw" "HUNT_All_PCa_after_70_Raw" "not-sig"
"5861" "L_VLDL_FC_pct" 1.00963833331973 0.879322093453878 1.15926754450655 0.891788982296749 23592 "Free Cholesterol to Total Lipids in Large VLDL percentage" "Large VLDL ratios" "PCa_after_70" "Raw" "healthy_noncancer_control" "HUNT_All" "L_VLDL_FC_pct_HUNT_All_PCa_after_70_Raw" "HUNT_All_PCa_after_70_Raw" "not-sig"
"5862" "L_VLDL_L" 1.02423799939919 0.900415188409695 1.16508860902946 0.715636230987799 23496 "Total Lipids in Large VLDL" "Large VLDL (average diameter 53.6 nm)" "PCa_after_70" "Raw" "healthy_noncancer_control" "HUNT_All" "L_VLDL_L_HUNT_All_PCa_after_70_Raw" "HUNT_All_PCa_after_70_Raw" "not-sig"
"5863" "L_VLDL_P" 1.01369972861534 0.889116460107244 1.15573964255579 0.838845645272829 23495 "Concentration of Large VLDL Particles" "Large VLDL (average diameter 53.6 nm)" "PCa_after_70" "Raw" "healthy_noncancer_control" "HUNT_All" "L_VLDL_P_HUNT_All_PCa_after_70_Raw" "HUNT_All_PCa_after_70_Raw" "not-sig"
"5864" "L_VLDL_PL" 1.01664791668226 0.892324408077546 1.15829285530936 0.804060463578786 23497 "Phospholipids in Large VLDL" "Large VLDL (average diameter 53.6 nm)" "PCa_after_70" "Raw" "healthy_noncancer_control" "HUNT_All" "L_VLDL_PL_HUNT_All_PCa_after_70_Raw" "HUNT_All_PCa_after_70_Raw" "not-sig"
"5865" "L_VLDL_PL_pct" 0.954779303093902 0.853157091334826 1.06850605460034 0.420278634889715 23589 "Phospholipids to Total Lipids in Large VLDL percentage" "Large VLDL ratios" "PCa_after_70" "Raw" "healthy_noncancer_control" "HUNT_All" "L_VLDL_PL_pct_HUNT_All_PCa_after_70_Raw" "HUNT_All_PCa_after_70_Raw" "not-sig"
"5866" "L_VLDL_TG" 1.02456356953681 0.90137340845038 1.16459005577576 0.710428599471239 23501 "Triglycerides in Large VLDL" "Large VLDL (average diameter 53.6 nm)" "PCa_after_70" "Raw" "healthy_noncancer_control" "HUNT_All" "L_VLDL_TG_HUNT_All_PCa_after_70_Raw" "HUNT_All_PCa_after_70_Raw" "not-sig"
"5867" "L_VLDL_TG_pct" 1.03340098228021 0.920063863892125 1.16069941673409 0.579352669214706 23593 "Triglycerides to Total Lipids in Large VLDL percentage" "Large VLDL ratios" "PCa_after_70" "Raw" "healthy_noncancer_control" "HUNT_All" "L_VLDL_TG_pct_HUNT_All_PCa_after_70_Raw" "HUNT_All_PCa_after_70_Raw" "not-sig"
"5868" "LA" 1.01635082656175 0.891032943647685 1.15929383982597 0.809118894629101 23449 "Linoleic Acid" "Fatty acids" "PCa_after_70" "Raw" "healthy_noncancer_control" "HUNT_All" "LA_HUNT_All_PCa_after_70_Raw" "HUNT_All_PCa_after_70_Raw" "not-sig"
"5869" "LA_pct" 1.06720437034055 0.936723500714075 1.21586056846631 0.328300674704392 23456 "Linoleic Acid to Total Fatty Acids percentage" "Fatty acid ratios" "PCa_after_70" "Raw" "healthy_noncancer_control" "HUNT_All" "LA_pct_HUNT_All_PCa_after_70_Raw" "HUNT_All_PCa_after_70_Raw" "not-sig"
"5870" "Lactate" 0.896452401497846 0.787696058822182 1.02022461474911 0.0976145317024087 23471 "Lactate" "Glycolysis related metabolites" "PCa_after_70" "Raw" "healthy_noncancer_control" "HUNT_All" "Lactate_HUNT_All_PCa_after_70_Raw" "HUNT_All_PCa_after_70_Raw" "not-sig"
"5871" "LDL_C" 1.05239384853585 0.927065143747592 1.19466557437268 0.429899968755562 23405 "LDL Cholesterol" "Cholesterol" "PCa_after_70" "Raw" "healthy_noncancer_control" "HUNT_All" "LDL_C_HUNT_All_PCa_after_70_Raw" "HUNT_All_PCa_after_70_Raw" "not-sig"
"5872" "LDL_CE" 1.05150937432553 0.925618438339998 1.19452240631397 0.440127934598393 23417 "Cholesteryl Esters in LDL" "Cholesteryl esters" "PCa_after_70" "Raw" "healthy_noncancer_control" "HUNT_All" "LDL_CE_HUNT_All_PCa_after_70_Raw" "HUNT_All_PCa_after_70_Raw" "not-sig"
"5873" "LDL_FC" 1.04357357536478 0.921721440254663 1.18153463686244 0.500780718010024 23421 "Free Cholesterol in LDL" "Free cholesterol" "PCa_after_70" "Raw" "healthy_noncancer_control" "HUNT_All" "LDL_FC_HUNT_All_PCa_after_70_Raw" "HUNT_All_PCa_after_70_Raw" "not-sig"
"5874" "LDL_L" 1.04562117421863 0.920343209473448 1.18795209082911 0.493261443292432 23425 "Total Lipids in LDL" "Total lipids" "PCa_after_70" "Raw" "healthy_noncancer_control" "HUNT_All" "LDL_L_HUNT_All_PCa_after_70_Raw" "HUNT_All_PCa_after_70_Raw" "not-sig"
"5875" "LDL_P" 1.03735556365853 0.913039596152222 1.17859791622212 0.573361288526717 23429 "Concentration of LDL Particles" "Lipoprotein particle concentrations" "PCa_after_70" "Raw" "healthy_noncancer_control" "HUNT_All" "LDL_P_HUNT_All_PCa_after_70_Raw" "HUNT_All_PCa_after_70_Raw" "not-sig"
"5876" "LDL_PL" 1.04056255068217 0.916521874224699 1.18139070362954 0.539238527252439 23413 "Phospholipids in LDL" "Phospholipids" "PCa_after_70" "Raw" "healthy_noncancer_control" "HUNT_All" "LDL_PL_HUNT_All_PCa_after_70_Raw" "HUNT_All_PCa_after_70_Raw" "not-sig"
"5877" "LDL_size" 1.02012938081732 0.893081269545195 1.16525112449922 0.769005380802798 23432 "Average Diameter for LDL Particles" "Lipoprotein particle sizes" "PCa_after_70" "Raw" "healthy_noncancer_control" "HUNT_All" "LDL_size_HUNT_All_PCa_after_70_Raw" "HUNT_All_PCa_after_70_Raw" "not-sig"
"5878" "LDL_TG" 0.950739898595555 0.825606325751452 1.09483942478126 0.482948178658438 23409 "Triglycerides in LDL" "Triglycerides" "PCa_after_70" "Raw" "healthy_noncancer_control" "HUNT_All" "LDL_TG_HUNT_All_PCa_after_70_Raw" "HUNT_All_PCa_after_70_Raw" "not-sig"
"5879" "Leu" 1.04220548194899 0.921779581926632 1.1783644245344 0.509343029547805 23466 "Leucine" "Branched-chain amino acids" "PCa_after_70" "Raw" "healthy_noncancer_control" "HUNT_All" "Leu_HUNT_All_PCa_after_70_Raw" "HUNT_All_PCa_after_70_Raw" "not-sig"
"5880" "M_HDL_C" 0.947708113715928 0.83862815659915 1.07097604788901 0.38930645341524 23568 "Cholesterol in Medium HDL" "Medium HDL (average diameter 10.9 nm)" "PCa_after_70" "Raw" "healthy_noncancer_control" "HUNT_All" "M_HDL_C_HUNT_All_PCa_after_70_Raw" "HUNT_All_PCa_after_70_Raw" "not-sig"
"5881" "M_HDL_C_pct" 1.01013787480899 0.887266373767381 1.15002501649088 0.878846988626525 23640 "Cholesterol to Total Lipids in Medium HDL percentage" "Medium HDL ratios" "PCa_after_70" "Raw" "healthy_noncancer_control" "HUNT_All" "M_HDL_C_pct_HUNT_All_PCa_after_70_Raw" "HUNT_All_PCa_after_70_Raw" "not-sig"
"5882" "M_HDL_CE" 0.951667302150935 0.842071928617049 1.07552647607033 0.427432287923596 23569 "Cholesteryl Esters in Medium HDL" "Medium HDL (average diameter 10.9 nm)" "PCa_after_70" "Raw" "healthy_noncancer_control" "HUNT_All" "M_HDL_CE_HUNT_All_PCa_after_70_Raw" "HUNT_All_PCa_after_70_Raw" "not-sig"
"5883" "M_HDL_CE_pct" 1.02435482991088 0.895816483421411 1.1713368050051 0.725031408084402 23641 "Cholesteryl Esters to Total Lipids in Medium HDL percentage" "Medium HDL ratios" "PCa_after_70" "Raw" "healthy_noncancer_control" "HUNT_All" "M_HDL_CE_pct_HUNT_All_PCa_after_70_Raw" "HUNT_All_PCa_after_70_Raw" "not-sig"
"5884" "M_HDL_FC" 0.934925904307341 0.826706519951189 1.05731166435763 0.28369347519862 23570 "Free Cholesterol in Medium HDL" "Medium HDL (average diameter 10.9 nm)" "PCa_after_70" "Raw" "healthy_noncancer_control" "HUNT_All" "M_HDL_FC_HUNT_All_PCa_after_70_Raw" "HUNT_All_PCa_after_70_Raw" "not-sig"
