"Biomarker" "Estimate" "lower95" "upper95" "Pvalue" "UKB.Field.ID" "Description" "group_name" "Phenotype" "Analysis_type" "Design" "Origin" "marker_and_origin" "origin_and_analysis_type" "fill"
"6945" "LA" 1.23955273204904 1.0750297036459 1.42925443856975 0.00311925375597312 23449 "Linoleic Acid" "Fatty acids" "PCa_before_70" "Adjusted" "healthy_noncancer_control" "HUNT_reduced" "LA_HUNT_reduced_PCa_before_70_Adjusted" "HUNT_reduced_PCa_before_70_Adjusted" "sig"
"6946" "LA_pct" 1.09627869696563 0.941828584888325 1.27605702428661 0.235454485207839 23456 "Linoleic Acid to Total Fatty Acids percentage" "Fatty acid ratios" "PCa_before_70" "Adjusted" "healthy_noncancer_control" "HUNT_reduced" "LA_pct_HUNT_reduced_PCa_before_70_Adjusted" "HUNT_reduced_PCa_before_70_Adjusted" "not-sig"
"6947" "Lactate" 1.04570347820115 0.906608904547332 1.2061383456938 0.539438354463775 23471 "Lactate" "Glycolysis related metabolites" "PCa_before_70" "Adjusted" "healthy_noncancer_control" "HUNT_reduced" "Lactate_HUNT_reduced_PCa_before_70_Adjusted" "HUNT_reduced_PCa_before_70_Adjusted" "not-sig"
"6948" "LDL_C" 1.20211936008423 1.04158332549267 1.38739831996233 0.0118347188215424 23405 "LDL Cholesterol" "Cholesterol" "PCa_before_70" "Adjusted" "healthy_noncancer_control" "HUNT_reduced" "LDL_C_HUNT_reduced_PCa_before_70_Adjusted" "HUNT_reduced_PCa_before_70_Adjusted" "sig"
"6949" "LDL_CE" 1.2059979652544 1.04546333752637 1.3911832581705 0.0101701852141588 23417 "Cholesteryl Esters in LDL" "Cholesteryl esters" "PCa_before_70" "Adjusted" "healthy_noncancer_control" "HUNT_reduced" "LDL_CE_HUNT_reduced_PCa_before_70_Adjusted" "HUNT_reduced_PCa_before_70_Adjusted" "sig"
"6950" "LDL_FC" 1.17414917255506 1.02036719049521 1.35110800528842 0.0249957761108939 23421 "Free Cholesterol in LDL" "Free cholesterol" "PCa_before_70" "Adjusted" "healthy_noncancer_control" "HUNT_reduced" "LDL_FC_HUNT_reduced_PCa_before_70_Adjusted" "HUNT_reduced_PCa_before_70_Adjusted" "sig"
"6951" "LDL_L" 1.20759270674776 1.04605201272358 1.39407995745212 0.01003998293059 23425 "Total Lipids in LDL" "Total lipids" "PCa_before_70" "Adjusted" "healthy_noncancer_control" "HUNT_reduced" "LDL_L_HUNT_reduced_PCa_before_70_Adjusted" "HUNT_reduced_PCa_before_70_Adjusted" "sig"
"6952" "LDL_P" 1.19067838842333 1.03814505390796 1.36562325208946 0.0125891346100401 23429 "Concentration of LDL Particles" "Lipoprotein particle concentrations" "PCa_before_70" "Adjusted" "healthy_noncancer_control" "HUNT_reduced" "LDL_P_HUNT_reduced_PCa_before_70_Adjusted" "HUNT_reduced_PCa_before_70_Adjusted" "sig"
"6953" "LDL_PL" 1.20214873216896 1.04475677911633 1.38325168416497 0.0101257765268711 23413 "Phospholipids in LDL" "Phospholipids" "PCa_before_70" "Adjusted" "healthy_noncancer_control" "HUNT_reduced" "LDL_PL_HUNT_reduced_PCa_before_70_Adjusted" "HUNT_reduced_PCa_before_70_Adjusted" "sig"
"6954" "LDL_size" 0.986157670961996 0.856431913209809 1.13553329458771 0.846409311666487 23432 "Average Diameter for LDL Particles" "Lipoprotein particle sizes" "PCa_before_70" "Adjusted" "healthy_noncancer_control" "HUNT_reduced" "LDL_size_HUNT_reduced_PCa_before_70_Adjusted" "HUNT_reduced_PCa_before_70_Adjusted" "not-sig"
"6955" "LDL_TG" 1.11019765785491 0.969158999275849 1.27176122847486 0.131541458326918 23409 "Triglycerides in LDL" "Triglycerides" "PCa_before_70" "Adjusted" "healthy_noncancer_control" "HUNT_reduced" "LDL_TG_HUNT_reduced_PCa_before_70_Adjusted" "HUNT_reduced_PCa_before_70_Adjusted" "not-sig"
"6956" "Leu" 0.97870953346856 0.849438358813565 1.12765375022637 0.765893754139672 23466 "Leucine" "Branched-chain amino acids" "PCa_before_70" "Adjusted" "healthy_noncancer_control" "HUNT_reduced" "Leu_HUNT_reduced_PCa_before_70_Adjusted" "HUNT_reduced_PCa_before_70_Adjusted" "not-sig"
"6957" "M_HDL_C" 1.00055276743483 0.86439924215623 1.15815214960653 0.994091979037941 23568 "Cholesterol in Medium HDL" "Medium HDL (average diameter 10.9 nm)" "PCa_before_70" "Adjusted" "healthy_noncancer_control" "HUNT_reduced" "M_HDL_C_HUNT_reduced_PCa_before_70_Adjusted" "HUNT_reduced_PCa_before_70_Adjusted" "not-sig"
"6958" "M_HDL_C_pct" 0.983152859479465 0.849335235209378 1.13805421585314 0.819952997439118 23640 "Cholesterol to Total Lipids in Medium HDL percentage" "Medium HDL ratios" "PCa_before_70" "Adjusted" "healthy_noncancer_control" "HUNT_reduced" "M_HDL_C_pct_HUNT_reduced_PCa_before_70_Adjusted" "HUNT_reduced_PCa_before_70_Adjusted" "not-sig"
"6959" "M_HDL_CE" 0.991895321876173 0.856494105692735 1.14870181011239 0.913463769576206 23569 "Cholesteryl Esters in Medium HDL" "Medium HDL (average diameter 10.9 nm)" "PCa_before_70" "Adjusted" "healthy_noncancer_control" "HUNT_reduced" "M_HDL_CE_HUNT_reduced_PCa_before_70_Adjusted" "HUNT_reduced_PCa_before_70_Adjusted" "not-sig"
"6960" "M_HDL_CE_pct" 0.969011718454856 0.839043559617335 1.11911199334046 0.668353664999133 23641 "Cholesteryl Esters to Total Lipids in Medium HDL percentage" "Medium HDL ratios" "PCa_before_70" "Adjusted" "healthy_noncancer_control" "HUNT_reduced" "M_HDL_CE_pct_HUNT_reduced_PCa_before_70_Adjusted" "HUNT_reduced_PCa_before_70_Adjusted" "not-sig"
"6961" "M_HDL_FC" 1.0259895363244 0.888883031691298 1.18424414812401 0.725913085528593 23570 "Free Cholesterol in Medium HDL" "Medium HDL (average diameter 10.9 nm)" "PCa_before_70" "Adjusted" "healthy_noncancer_control" "HUNT_reduced" "M_HDL_FC_HUNT_reduced_PCa_before_70_Adjusted" "HUNT_reduced_PCa_before_70_Adjusted" "not-sig"
"6962" "M_HDL_FC_pct" 1.10050267955271 0.951312822923715 1.27308927044686 0.197590851070239 23642 "Free Cholesterol to Total Lipids in Medium HDL percentage" "Medium HDL ratios" "PCa_before_70" "Adjusted" "healthy_noncancer_control" "HUNT_reduced" "M_HDL_FC_pct_HUNT_reduced_PCa_before_70_Adjusted" "HUNT_reduced_PCa_before_70_Adjusted" "not-sig"
"6963" "M_HDL_L" 1.01473053261613 0.878549578250058 1.17202042925612 0.842351584250868 23566 "Total Lipids in Medium HDL" "Medium HDL (average diameter 10.9 nm)" "PCa_before_70" "Adjusted" "healthy_noncancer_control" "HUNT_reduced" "M_HDL_L_HUNT_reduced_PCa_before_70_Adjusted" "HUNT_reduced_PCa_before_70_Adjusted" "not-sig"
"6964" "M_HDL_P" 1.01120287101951 0.875187392594674 1.16835691991243 0.879855530663407 23565 "Concentration of Medium HDL Particles" "Medium HDL (average diameter 10.9 nm)" "PCa_before_70" "Adjusted" "healthy_noncancer_control" "HUNT_reduced" "M_HDL_P_HUNT_reduced_PCa_before_70_Adjusted" "HUNT_reduced_PCa_before_70_Adjusted" "not-sig"
"6965" "M_HDL_PL" 1.00785303623384 0.87310225280182 1.16340066628637 0.914930617186154 23567 "Phospholipids in Medium HDL" "Medium HDL (average diameter 10.9 nm)" "PCa_before_70" "Adjusted" "healthy_noncancer_control" "HUNT_reduced" "M_HDL_PL_HUNT_reduced_PCa_before_70_Adjusted" "HUNT_reduced_PCa_before_70_Adjusted" "not-sig"
"6966" "M_HDL_PL_pct" 0.958087481266343 0.824621505161793 1.11315508510681 0.575888645468479 23639 "Phospholipids to Total Lipids in Medium HDL percentage" "Medium HDL ratios" "PCa_before_70" "Adjusted" "healthy_noncancer_control" "HUNT_reduced" "M_HDL_PL_pct_HUNT_reduced_PCa_before_70_Adjusted" "HUNT_reduced_PCa_before_70_Adjusted" "not-sig"
"6967" "M_HDL_TG" 1.05731906726637 0.918894422922023 1.21659635984089 0.436265847195124 23571 "Triglycerides in Medium HDL" "Medium HDL (average diameter 10.9 nm)" "PCa_before_70" "Adjusted" "healthy_noncancer_control" "HUNT_reduced" "M_HDL_TG_HUNT_reduced_PCa_before_70_Adjusted" "HUNT_reduced_PCa_before_70_Adjusted" "not-sig"
"6968" "M_HDL_TG_pct" 1.05843303941776 0.911305033510568 1.22931450802539 0.45706603570644 23643 "Triglycerides to Total Lipids in Medium HDL percentage" "Medium HDL ratios" "PCa_before_70" "Adjusted" "healthy_noncancer_control" "HUNT_reduced" "M_HDL_TG_pct_HUNT_reduced_PCa_before_70_Adjusted" "HUNT_reduced_PCa_before_70_Adjusted" "not-sig"
"6969" "M_LDL_C" 1.20738409371149 1.04887517797599 1.38984731487362 0.00867746906051945 23540 "Cholesterol in Medium LDL" "Medium LDL (average diameter 23 nm)" "PCa_before_70" "Adjusted" "healthy_noncancer_control" "HUNT_reduced" "M_LDL_C_HUNT_reduced_PCa_before_70_Adjusted" "HUNT_reduced_PCa_before_70_Adjusted" "sig"
"6970" "M_LDL_C_pct" 1.09505966345531 0.936597816398912 1.28033147796292 0.254850481602275 23620 "Cholesterol to Total Lipids in Medium LDL percentage" "Medium LDL ratios" "PCa_before_70" "Adjusted" "healthy_noncancer_control" "HUNT_reduced" "M_LDL_C_pct_HUNT_reduced_PCa_before_70_Adjusted" "HUNT_reduced_PCa_before_70_Adjusted" "not-sig"
"6971" "M_LDL_CE" 1.20545838232838 1.04753622481182 1.38718822042339 0.0091023575367811 23541 "Cholesteryl Esters in Medium LDL" "Medium LDL (average diameter 23 nm)" "PCa_before_70" "Adjusted" "healthy_noncancer_control" "HUNT_reduced" "M_LDL_CE_HUNT_reduced_PCa_before_70_Adjusted" "HUNT_reduced_PCa_before_70_Adjusted" "sig"
"6972" "M_LDL_CE_pct" 1.0934558482815 0.945505840936657 1.26455664298864 0.228393344475814 23621 "Cholesteryl Esters to Total Lipids in Medium LDL percentage" "Medium LDL ratios" "PCa_before_70" "Adjusted" "healthy_noncancer_control" "HUNT_reduced" "M_LDL_CE_pct_HUNT_reduced_PCa_before_70_Adjusted" "HUNT_reduced_PCa_before_70_Adjusted" "not-sig"
"6973" "M_LDL_FC" 1.18381825514266 1.03103877134565 1.35923662635882 0.0166869622661012 23542 "Free Cholesterol in Medium LDL" "Medium LDL (average diameter 23 nm)" "PCa_before_70" "Adjusted" "healthy_noncancer_control" "HUNT_reduced" "M_LDL_FC_HUNT_reduced_PCa_before_70_Adjusted" "HUNT_reduced_PCa_before_70_Adjusted" "sig"
"6974" "M_LDL_FC_pct" 0.994653261838495 0.868257337177637 1.13944918047211 0.938373231752489 23622 "Free Cholesterol to Total Lipids in Medium LDL percentage" "Medium LDL ratios" "PCa_before_70" "Adjusted" "healthy_noncancer_control" "HUNT_reduced" "M_LDL_FC_pct_HUNT_reduced_PCa_before_70_Adjusted" "HUNT_reduced_PCa_before_70_Adjusted" "not-sig"
"6975" "M_LDL_L" 1.2104945562297 1.05091513350018 1.39430580448624 0.00808537187347747 23538 "Total Lipids in Medium LDL" "Medium LDL (average diameter 23 nm)" "PCa_before_70" "Adjusted" "healthy_noncancer_control" "HUNT_reduced" "M_LDL_L_HUNT_reduced_PCa_before_70_Adjusted" "HUNT_reduced_PCa_before_70_Adjusted" "sig"
"6976" "M_LDL_P" 1.19087549884496 1.03818457581228 1.36602342857929 0.0125874814843502 23537 "Concentration of Medium LDL Particles" "Medium LDL (average diameter 23 nm)" "PCa_before_70" "Adjusted" "healthy_noncancer_control" "HUNT_reduced" "M_LDL_P_HUNT_reduced_PCa_before_70_Adjusted" "HUNT_reduced_PCa_before_70_Adjusted" "sig"
"6977" "M_LDL_PL" 1.20579534415734 1.04986710741114 1.38488233580037 0.00807923201980789 23539 "Phospholipids in Medium LDL" "Medium LDL (average diameter 23 nm)" "PCa_before_70" "Adjusted" "healthy_noncancer_control" "HUNT_reduced" "M_LDL_PL_HUNT_reduced_PCa_before_70_Adjusted" "HUNT_reduced_PCa_before_70_Adjusted" "sig"
"6978" "M_LDL_PL_pct" 0.937276259897673 0.816615351721371 1.07576570231747 0.356906191051025 23619 "Phospholipids to Total Lipids in Medium LDL percentage" "Medium LDL ratios" "PCa_before_70" "Adjusted" "healthy_noncancer_control" "HUNT_reduced" "M_LDL_PL_pct_HUNT_reduced_PCa_before_70_Adjusted" "HUNT_reduced_PCa_before_70_Adjusted" "not-sig"
"6979" "M_LDL_TG" 1.1119797763554 0.972129599020806 1.27194874455925 0.121674820263102 23543 "Triglycerides in Medium LDL" "Medium LDL (average diameter 23 nm)" "PCa_before_70" "Adjusted" "healthy_noncancer_control" "HUNT_reduced" "M_LDL_TG_HUNT_reduced_PCa_before_70_Adjusted" "HUNT_reduced_PCa_before_70_Adjusted" "not-sig"
"6980" "M_LDL_TG_pct" 0.941829781775031 0.813152257933641 1.09086991911273 0.423958906609776 23623 "Triglycerides to Total Lipids in Medium LDL percentage" "Medium LDL ratios" "PCa_before_70" "Adjusted" "healthy_noncancer_control" "HUNT_reduced" "M_LDL_TG_pct_HUNT_reduced_PCa_before_70_Adjusted" "HUNT_reduced_PCa_before_70_Adjusted" "not-sig"
"6981" "M_VLDL_C" 1.20266650140225 1.04633491892127 1.38235538873758 0.00939085919915721 23505 "Cholesterol in Medium VLDL" "Medium VLDL (average diameter 44.5 nm)" "PCa_before_70" "Adjusted" "healthy_noncancer_control" "HUNT_reduced" "M_VLDL_C_HUNT_reduced_PCa_before_70_Adjusted" "HUNT_reduced_PCa_before_70_Adjusted" "sig"
"6982" "M_VLDL_C_pct" 1.05324420754984 0.908067471481843 1.22163098621629 0.493004264360823 23595 "Cholesterol to Total Lipids in Medium VLDL percentage" "Medium VLDL ratios" "PCa_before_70" "Adjusted" "healthy_noncancer_control" "HUNT_reduced" "M_VLDL_C_pct_HUNT_reduced_PCa_before_70_Adjusted" "HUNT_reduced_PCa_before_70_Adjusted" "not-sig"
"6983" "M_VLDL_CE" 1.18270299568108 1.02945093259654 1.35876935141036 0.0177930882382678 23506 "Cholesteryl Esters in Medium VLDL" "Medium VLDL (average diameter 44.5 nm)" "PCa_before_70" "Adjusted" "healthy_noncancer_control" "HUNT_reduced" "M_VLDL_CE_HUNT_reduced_PCa_before_70_Adjusted" "HUNT_reduced_PCa_before_70_Adjusted" "sig"
"6984" "M_VLDL_CE_pct" 1.04795207881041 0.903004524982447 1.21616617536265 0.537454261279439 23596 "Cholesteryl Esters to Total Lipids in Medium VLDL percentage" "Medium VLDL ratios" "PCa_before_70" "Adjusted" "healthy_noncancer_control" "HUNT_reduced" "M_VLDL_CE_pct_HUNT_reduced_PCa_before_70_Adjusted" "HUNT_reduced_PCa_before_70_Adjusted" "not-sig"
"6985" "M_VLDL_FC" 1.20386150817904 1.0484639703487 1.38229121062987 0.00851067692995297 23507 "Free Cholesterol in Medium VLDL" "Medium VLDL (average diameter 44.5 nm)" "PCa_before_70" "Adjusted" "healthy_noncancer_control" "HUNT_reduced" "M_VLDL_FC_HUNT_reduced_PCa_before_70_Adjusted" "HUNT_reduced_PCa_before_70_Adjusted" "sig"
"6986" "M_VLDL_FC_pct" 1.07171578124147 0.924169149461086 1.24281871606706 0.359419168530088 23597 "Free Cholesterol to Total Lipids in Medium VLDL percentage" "Medium VLDL ratios" "PCa_before_70" "Adjusted" "healthy_noncancer_control" "HUNT_reduced" "M_VLDL_FC_pct_HUNT_reduced_PCa_before_70_Adjusted" "HUNT_reduced_PCa_before_70_Adjusted" "not-sig"
"6987" "M_VLDL_L" 1.19914996556823 1.03983427327765 1.38287482618716 0.0125240300104256 23503 "Total Lipids in Medium VLDL" "Medium VLDL (average diameter 44.5 nm)" "PCa_before_70" "Adjusted" "healthy_noncancer_control" "HUNT_reduced" "M_VLDL_L_HUNT_reduced_PCa_before_70_Adjusted" "HUNT_reduced_PCa_before_70_Adjusted" "sig"
"6988" "M_VLDL_P" 1.19467094940359 1.04188237920169 1.3698654529914 0.010846143844298 23502 "Concentration of Medium VLDL Particles" "Medium VLDL (average diameter 44.5 nm)" "PCa_before_70" "Adjusted" "healthy_noncancer_control" "HUNT_reduced" "M_VLDL_P_HUNT_reduced_PCa_before_70_Adjusted" "HUNT_reduced_PCa_before_70_Adjusted" "sig"
"6989" "M_VLDL_PL" 1.2030988177842 1.04681815815705 1.38271079277226 0.00920191573920315 23504 "Phospholipids in Medium VLDL" "Medium VLDL (average diameter 44.5 nm)" "PCa_before_70" "Adjusted" "healthy_noncancer_control" "HUNT_reduced" "M_VLDL_PL_HUNT_reduced_PCa_before_70_Adjusted" "HUNT_reduced_PCa_before_70_Adjusted" "sig"
"6990" "M_VLDL_PL_pct" 1.06227553373011 0.918675739635222 1.22832166005566 0.414910277410284 23594 "Phospholipids to Total Lipids in Medium VLDL percentage" "Medium VLDL ratios" "PCa_before_70" "Adjusted" "healthy_noncancer_control" "HUNT_reduced" "M_VLDL_PL_pct_HUNT_reduced_PCa_before_70_Adjusted" "HUNT_reduced_PCa_before_70_Adjusted" "not-sig"
"6991" "M_VLDL_TG" 1.14485570340058 0.994271672134498 1.3182459264831 0.0600914606388461 23508 "Triglycerides in Medium VLDL" "Medium VLDL (average diameter 44.5 nm)" "PCa_before_70" "Adjusted" "healthy_noncancer_control" "HUNT_reduced" "M_VLDL_TG_HUNT_reduced_PCa_before_70_Adjusted" "HUNT_reduced_PCa_before_70_Adjusted" "not-sig"
"6992" "M_VLDL_TG_pct" 0.964410196763986 0.833511866117253 1.11586537088545 0.626315778940858 23598 "Triglycerides to Total Lipids in Medium VLDL percentage" "Medium VLDL ratios" "PCa_before_70" "Adjusted" "healthy_noncancer_control" "HUNT_reduced" "M_VLDL_TG_pct_HUNT_reduced_PCa_before_70_Adjusted" "HUNT_reduced_PCa_before_70_Adjusted" "not-sig"
"6993" "MUFA" 1.11607757696247 0.96658119339024 1.28869583467628 0.134465856874256 23447 "Monounsaturated Fatty Acids" "Fatty acids" "PCa_before_70" "Adjusted" "healthy_noncancer_control" "HUNT_reduced" "MUFA_HUNT_reduced_PCa_before_70_Adjusted" "HUNT_reduced_PCa_before_70_Adjusted" "not-sig"
"6994" "MUFA_pct" 1.00254854122178 0.863142895686649 1.16446950154914 0.973419332090298 23454 "Monounsaturated Fatty Acids to Total Fatty Acids percentage" "Fatty acid ratios" "PCa_before_70" "Adjusted" "healthy_noncancer_control" "HUNT_reduced" "MUFA_pct_HUNT_reduced_PCa_before_70_Adjusted" "HUNT_reduced_PCa_before_70_Adjusted" "not-sig"
"6995" "non_HDL_C" 1.21269156941909 1.04950351831272 1.40125384706137 0.00891717224476129 23401 "Total Cholesterol Minus HDL-C" "Cholesterol" "PCa_before_70" "Adjusted" "healthy_noncancer_control" "HUNT_reduced" "non_HDL_C_HUNT_reduced_PCa_before_70_Adjusted" "HUNT_reduced_PCa_before_70_Adjusted" "sig"
"6996" "Omega_3" 1.04976380139094 0.912865247252262 1.20719245477665 0.495742906643104 23444 "Omega-3 Fatty Acids" "Fatty acids" "PCa_before_70" "Adjusted" "healthy_noncancer_control" "HUNT_reduced" "Omega_3_HUNT_reduced_PCa_before_70_Adjusted" "HUNT_reduced_PCa_before_70_Adjusted" "not-sig"
"6997" "Omega_3_pct" 0.966981401725205 0.836108430103534 1.11833943734625 0.650885045052274 23451 "Omega-3 Fatty Acids to Total Fatty Acids percentage" "Fatty acid ratios" "PCa_before_70" "Adjusted" "healthy_noncancer_control" "HUNT_reduced" "Omega_3_pct_HUNT_reduced_PCa_before_70_Adjusted" "HUNT_reduced_PCa_before_70_Adjusted" "not-sig"
"6998" "Omega_6" 1.22854459068815 1.06580668660107 1.41613092719699 0.00452522818559244 23445 "Omega-6 Fatty Acids" "Fatty acids" "PCa_before_70" "Adjusted" "healthy_noncancer_control" "HUNT_reduced" "Omega_6_HUNT_reduced_PCa_before_70_Adjusted" "HUNT_reduced_PCa_before_70_Adjusted" "sig"
"6999" "Omega_6_by_Omega_3" 1.04097249175865 0.899746753867016 1.20436525493525 0.589327004238221 23459 "Omega-6 Fatty Acids to Omega-3 Fatty Acids ratio" "Fatty acid ratios" "PCa_before_70" "Adjusted" "healthy_noncancer_control" "HUNT_reduced" "Omega_6_by_Omega_3_HUNT_reduced_PCa_before_70_Adjusted" "HUNT_reduced_PCa_before_70_Adjusted" "not-sig"
"7000" "Omega_6_pct" 1.02345544797809 0.882004873086659 1.18759100539926 0.759984333279317 23452 "Omega-6 Fatty Acids to Total Fatty Acids percentage" "Fatty acid ratios" "PCa_before_70" "Adjusted" "healthy_noncancer_control" "HUNT_reduced" "Omega_6_pct_HUNT_reduced_PCa_before_70_Adjusted" "HUNT_reduced_PCa_before_70_Adjusted" "not-sig"
"7001" "Phe" 0.894446372451666 0.770766034400926 1.03797297426808 0.14180010478867 23468 "Phenylalanine" "Aromatic amino acids" "PCa_before_70" "Adjusted" "healthy_noncancer_control" "HUNT_reduced" "Phe_HUNT_reduced_PCa_before_70_Adjusted" "HUNT_reduced_PCa_before_70_Adjusted" "not-sig"
"7002" "Phosphatidylc" 1.1396948900148 0.990335934331244 1.311579634039 0.0680813438705376 23437 "Phosphatidylcholines" "Other lipids" "PCa_before_70" "Adjusted" "healthy_noncancer_control" "HUNT_reduced" "Phosphatidylc_HUNT_reduced_PCa_before_70_Adjusted" "HUNT_reduced_PCa_before_70_Adjusted" "not-sig"
"7003" "Phosphoglyc" 1.14043768419517 0.991175336973191 1.31217763701037 0.0663403921437364 23434 "Phosphoglycerides" "Other lipids" "PCa_before_70" "Adjusted" "healthy_noncancer_control" "HUNT_reduced" "Phosphoglyc_HUNT_reduced_PCa_before_70_Adjusted" "HUNT_reduced_PCa_before_70_Adjusted" "not-sig"
"7004" "PUFA" 1.20361570071 1.04485235754721 1.38650283413861 0.0102318168478031 23446 "Polyunsaturated Fatty Acids" "Fatty acids" "PCa_before_70" "Adjusted" "healthy_noncancer_control" "HUNT_reduced" "PUFA_HUNT_reduced_PCa_before_70_Adjusted" "HUNT_reduced_PCa_before_70_Adjusted" "sig"
"7005" "PUFA_by_MUFA" 0.998122367576409 0.859530939549088 1.15906038377044 0.980341362619038 23458 "Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio" "Fatty acid ratios" "PCa_before_70" "Adjusted" "healthy_noncancer_control" "HUNT_reduced" "PUFA_by_MUFA_HUNT_reduced_PCa_before_70_Adjusted" "HUNT_reduced_PCa_before_70_Adjusted" "not-sig"
"7006" "PUFA_pct" 1.00652937702946 0.867925484113541 1.16726770369929 0.931390256746035 23453 "Polyunsaturated Fatty Acids to Total Fatty Acids percentage" "Fatty acid ratios" "PCa_before_70" "Adjusted" "healthy_noncancer_control" "HUNT_reduced" "PUFA_pct_HUNT_reduced_PCa_before_70_Adjusted" "HUNT_reduced_PCa_before_70_Adjusted" "not-sig"
"7007" "Pyruvate" 0.917789882165221 0.791935186958902 1.06364546199734 0.254281592221425 23472 "Pyruvate" "Glycolysis related metabolites" "PCa_before_70" "Adjusted" "healthy_noncancer_control" "HUNT_reduced" "Pyruvate_HUNT_reduced_PCa_before_70_Adjusted" "HUNT_reduced_PCa_before_70_Adjusted" "not-sig"
"7008" "Remnant_C" 1.20616728769081 1.04538993254287 1.39167164385882 0.010224921951649 23402 "Remnant Cholesterol (Non-HDL and Non-LDL -Cholesterol)" "Cholesterol" "PCa_before_70" "Adjusted" "healthy_noncancer_control" "HUNT_reduced" "Remnant_C_HUNT_reduced_PCa_before_70_Adjusted" "HUNT_reduced_PCa_before_70_Adjusted" "sig"
"7009" "S_HDL_C" 1.14091261765925 0.989601996905688 1.315358705019 0.0693736898755978 23575 "Cholesterol in Small HDL" "Small HDL (average diameter 8.7 nm)" "PCa_before_70" "Adjusted" "healthy_noncancer_control" "HUNT_reduced" "S_HDL_C_HUNT_reduced_PCa_before_70_Adjusted" "HUNT_reduced_PCa_before_70_Adjusted" "not-sig"
"7010" "S_HDL_C_pct" 1.01079557086697 0.874958488524789 1.16772132562188 0.884056404243355 23645 "Cholesterol to Total Lipids in Small HDL percentage" "Small HDL ratios" "PCa_before_70" "Adjusted" "healthy_noncancer_control" "HUNT_reduced" "S_HDL_C_pct_HUNT_reduced_PCa_before_70_Adjusted" "HUNT_reduced_PCa_before_70_Adjusted" "not-sig"
"7011" "S_HDL_CE" 1.11472552973735 0.966566580932656 1.28559483760466 0.135535378231248 23576 "Cholesteryl Esters in Small HDL" "Small HDL (average diameter 8.7 nm)" "PCa_before_70" "Adjusted" "healthy_noncancer_control" "HUNT_reduced" "S_HDL_CE_HUNT_reduced_PCa_before_70_Adjusted" "HUNT_reduced_PCa_before_70_Adjusted" "not-sig"
"7012" "S_HDL_CE_pct" 0.993747222173255 0.862677321642161 1.14473107939969 0.930737673092076 23646 "Cholesteryl Esters to Total Lipids in Small HDL percentage" "Small HDL ratios" "PCa_before_70" "Adjusted" "healthy_noncancer_control" "HUNT_reduced" "S_HDL_CE_pct_HUNT_reduced_PCa_before_70_Adjusted" "HUNT_reduced_PCa_before_70_Adjusted" "not-sig"
"7013" "S_HDL_FC" 1.16003616602894 1.00900258014003 1.33367736909885 0.0369882616528874 23577 "Free Cholesterol in Small HDL" "Small HDL (average diameter 8.7 nm)" "PCa_before_70" "Adjusted" "healthy_noncancer_control" "HUNT_reduced" "S_HDL_FC_HUNT_reduced_PCa_before_70_Adjusted" "HUNT_reduced_PCa_before_70_Adjusted" "sig"
"7014" "S_HDL_FC_pct" 1.08136312421784 0.941757925461735 1.24166324997461 0.267378187786573 23647 "Free Cholesterol to Total Lipids in Small HDL percentage" "Small HDL ratios" "PCa_before_70" "Adjusted" "healthy_noncancer_control" "HUNT_reduced" "S_HDL_FC_pct_HUNT_reduced_PCa_before_70_Adjusted" "HUNT_reduced_PCa_before_70_Adjusted" "not-sig"
"7015" "S_HDL_L" 1.13406481667372 0.98076875280077 1.31132135352445 0.0895278786209417 23573 "Total Lipids in Small HDL" "Small HDL (average diameter 8.7 nm)" "PCa_before_70" "Adjusted" "healthy_noncancer_control" "HUNT_reduced" "S_HDL_L_HUNT_reduced_PCa_before_70_Adjusted" "HUNT_reduced_PCa_before_70_Adjusted" "not-sig"
"7016" "S_HDL_P" 1.15184043896974 0.999829277716468 1.32696293898911 0.0502770164472305 23572 "Concentration of Small HDL Particles" "Small HDL (average diameter 8.7 nm)" "PCa_before_70" "Adjusted" "healthy_noncancer_control" "HUNT_reduced" "S_HDL_P_HUNT_reduced_PCa_before_70_Adjusted" "HUNT_reduced_PCa_before_70_Adjusted" "not-sig"
"7017" "S_HDL_PL" 1.10079734388125 0.952262038791986 1.2725014155066 0.194098099642105 23574 "Phospholipids in Small HDL" "Small HDL (average diameter 8.7 nm)" "PCa_before_70" "Adjusted" "healthy_noncancer_control" "HUNT_reduced" "S_HDL_PL_HUNT_reduced_PCa_before_70_Adjusted" "HUNT_reduced_PCa_before_70_Adjusted" "not-sig"
"7018" "S_HDL_PL_pct" 0.922061502462479 0.799635361186774 1.06323138719322 0.264250785284358 23644 "Phospholipids to Total Lipids in Small HDL percentage" "Small HDL ratios" "PCa_before_70" "Adjusted" "healthy_noncancer_control" "HUNT_reduced" "S_HDL_PL_pct_HUNT_reduced_PCa_before_70_Adjusted" "HUNT_reduced_PCa_before_70_Adjusted" "not-sig"
"7019" "S_HDL_TG" 1.08964950279996 0.946494510029373 1.25445634007465 0.232187921594161 23578 "Triglycerides in Small HDL" "Small HDL (average diameter 8.7 nm)" "PCa_before_70" "Adjusted" "healthy_noncancer_control" "HUNT_reduced" "S_HDL_TG_HUNT_reduced_PCa_before_70_Adjusted" "HUNT_reduced_PCa_before_70_Adjusted" "not-sig"
