"Biomarker" "Estimate" "lower95" "upper95" "Pvalue" "UKB.Field.ID" "Description" "group_name" "Phenotype" "Analysis_type" "Design" "Origin" "marker_and_origin" "origin_and_analysis_type" "fill"
"9028" "S_VLDL_CE_pct" 1.06008656151139 0.924910486375272 1.21501867959261 0.401806910734447 23601 "Cholesteryl Esters to Total Lipids in Small VLDL percentage" "Small VLDL ratios" "PCa_before_70" "Raw" "All_control_except_phenotype" "HUNT_reduced" "S_VLDL_CE_pct_HUNT_reduced_PCa_before_70_Raw" "HUNT_reduced_PCa_before_70_Raw" "not-sig"
"9029" "S_VLDL_FC" 1.24027581658119 1.08651059776353 1.41580220603697 0.00142980888789 23514 "Free Cholesterol in Small VLDL" "Small VLDL (average diameter 36.8 nm)" "PCa_before_70" "Raw" "All_control_except_phenotype" "HUNT_reduced" "S_VLDL_FC_HUNT_reduced_PCa_before_70_Raw" "HUNT_reduced_PCa_before_70_Raw" "sig"
"9030" "S_VLDL_FC_pct" 1.04621475649442 0.913860246645885 1.19773818887956 0.512678759551934 23602 "Free Cholesterol to Total Lipids in Small VLDL percentage" "Small VLDL ratios" "PCa_before_70" "Raw" "All_control_except_phenotype" "HUNT_reduced" "S_VLDL_FC_pct_HUNT_reduced_PCa_before_70_Raw" "HUNT_reduced_PCa_before_70_Raw" "not-sig"
"9031" "S_VLDL_L" 1.20669075145545 1.05708393915873 1.37747109355093 0.0054031642371506 23510 "Total Lipids in Small VLDL" "Small VLDL (average diameter 36.8 nm)" "PCa_before_70" "Raw" "All_control_except_phenotype" "HUNT_reduced" "S_VLDL_L_HUNT_reduced_PCa_before_70_Raw" "HUNT_reduced_PCa_before_70_Raw" "sig"
"9032" "S_VLDL_P" 1.19335865581236 1.0507136664347 1.3553691427985 0.00649655081720734 23509 "Concentration of Small VLDL Particles" "Small VLDL (average diameter 36.8 nm)" "PCa_before_70" "Raw" "All_control_except_phenotype" "HUNT_reduced" "S_VLDL_P_HUNT_reduced_PCa_before_70_Raw" "HUNT_reduced_PCa_before_70_Raw" "sig"
"9033" "S_VLDL_PL" 1.23321811436961 1.08081050540727 1.40711707556567 0.0018421162724538 23511 "Phospholipids in Small VLDL" "Small VLDL (average diameter 36.8 nm)" "PCa_before_70" "Raw" "All_control_except_phenotype" "HUNT_reduced" "S_VLDL_PL_HUNT_reduced_PCa_before_70_Raw" "HUNT_reduced_PCa_before_70_Raw" "sig"
"9034" "S_VLDL_PL_pct" 1.0288263551282 0.899815004931273 1.17633476126264 0.677617855137619 23599 "Phospholipids to Total Lipids in Small VLDL percentage" "Small VLDL ratios" "PCa_before_70" "Raw" "All_control_except_phenotype" "HUNT_reduced" "S_VLDL_PL_pct_HUNT_reduced_PCa_before_70_Raw" "HUNT_reduced_PCa_before_70_Raw" "not-sig"
"9035" "S_VLDL_TG" 1.12984736560945 0.99437834441327 1.28377199357437 0.0610060092639777 23515 "Triglycerides in Small VLDL" "Small VLDL (average diameter 36.8 nm)" "PCa_before_70" "Raw" "All_control_except_phenotype" "HUNT_reduced" "S_VLDL_TG_HUNT_reduced_PCa_before_70_Raw" "HUNT_reduced_PCa_before_70_Raw" "not-sig"
"9036" "S_VLDL_TG_pct" 0.970415357120748 0.849480127339578 1.10856738730904 0.658327048942292 23603 "Triglycerides to Total Lipids in Small VLDL percentage" "Small VLDL ratios" "PCa_before_70" "Raw" "All_control_except_phenotype" "HUNT_reduced" "S_VLDL_TG_pct_HUNT_reduced_PCa_before_70_Raw" "HUNT_reduced_PCa_before_70_Raw" "not-sig"
"9037" "SFA" 1.12887992497852 0.990293017057906 1.28686142693965 0.069677570344542 23448 "Saturated Fatty Acids" "Fatty acids" "PCa_before_70" "Raw" "All_control_except_phenotype" "HUNT_reduced" "SFA_HUNT_reduced_PCa_before_70_Raw" "HUNT_reduced_PCa_before_70_Raw" "not-sig"
"9038" "SFA_pct" 1.01396681162867 0.886516241128446 1.15974039435049 0.839618818602494 23455 "Saturated Fatty Acids to Total Fatty Acids percentage" "Fatty acid ratios" "PCa_before_70" "Raw" "All_control_except_phenotype" "HUNT_reduced" "SFA_pct_HUNT_reduced_PCa_before_70_Raw" "HUNT_reduced_PCa_before_70_Raw" "not-sig"
"9039" "Sphingomyelins" 1.1578302581225 1.0135167007072 1.32269246840099 0.0309559209342103 23438 "Sphingomyelins" "Other lipids" "PCa_before_70" "Raw" "All_control_except_phenotype" "HUNT_reduced" "Sphingomyelins_HUNT_reduced_PCa_before_70_Raw" "HUNT_reduced_PCa_before_70_Raw" "sig"
"9040" "TG_by_PG" 1.07815434487173 0.94331028701199 1.23227405379819 0.269650321407127 23435 "Triglycerides to Phosphoglycerides ratio" "Other lipids" "PCa_before_70" "Raw" "All_control_except_phenotype" "HUNT_reduced" "TG_by_PG_HUNT_reduced_PCa_before_70_Raw" "HUNT_reduced_PCa_before_70_Raw" "not-sig"
"9041" "Total_BCAA" 1.00949654640217 0.88233216875851 1.15498823830918 0.890563491759441 23464 "Total Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)" "Branched-chain amino acids" "PCa_before_70" "Raw" "All_control_except_phenotype" "HUNT_reduced" "Total_BCAA_HUNT_reduced_PCa_before_70_Raw" "HUNT_reduced_PCa_before_70_Raw" "not-sig"
"9042" "Total_C" 1.21699678347487 1.05846760314129 1.39926925169243 0.00581658825122047 23400 "Total Cholesterol" "Cholesterol" "PCa_before_70" "Raw" "All_control_except_phenotype" "HUNT_reduced" "Total_C_HUNT_reduced_PCa_before_70_Raw" "HUNT_reduced_PCa_before_70_Raw" "sig"
"9043" "Total_CE" 1.20912422521214 1.05223587900971 1.38940462035068 0.00740566026442722 23415 "Total Esterified Cholesterol" "Cholesteryl esters" "PCa_before_70" "Raw" "All_control_except_phenotype" "HUNT_reduced" "Total_CE_HUNT_reduced_PCa_before_70_Raw" "HUNT_reduced_PCa_before_70_Raw" "sig"
"9044" "Total_FA" 1.15368113733937 1.0101010820225 1.31767027116501 0.0350157941771344 23442 "Total Fatty Acids" "Fatty acids" "PCa_before_70" "Raw" "All_control_except_phenotype" "HUNT_reduced" "Total_FA_HUNT_reduced_PCa_before_70_Raw" "HUNT_reduced_PCa_before_70_Raw" "sig"
"9045" "Total_FC" 1.22302689978489 1.06600819757771 1.40317382267446 0.0040824010963828 23419 "Total Free Cholesterol" "Free cholesterol" "PCa_before_70" "Raw" "All_control_except_phenotype" "HUNT_reduced" "Total_FC_HUNT_reduced_PCa_before_70_Raw" "HUNT_reduced_PCa_before_70_Raw" "sig"
"9046" "Total_L" 1.20621205368274 1.05178051165535 1.38331857486087 0.00731380544826993 23423 "Total Lipids in Lipoprotein Particles" "Total lipids" "PCa_before_70" "Raw" "All_control_except_phenotype" "HUNT_reduced" "Total_L_HUNT_reduced_PCa_before_70_Raw" "HUNT_reduced_PCa_before_70_Raw" "sig"
"9047" "Total_P" 1.08944879231463 0.954573312021117 1.24338136854339 0.203903703611301 23427 "Total Concentration of Lipoprotein Particles" "Lipoprotein particle concentrations" "PCa_before_70" "Raw" "All_control_except_phenotype" "HUNT_reduced" "Total_P_HUNT_reduced_PCa_before_70_Raw" "HUNT_reduced_PCa_before_70_Raw" "not-sig"
"9048" "Total_PL" 1.17263556030608 1.02404561491188 1.34278604123769 0.0212406909731518 23411 "Total Phospholipids in Lipoprotein Particles" "Phospholipids" "PCa_before_70" "Raw" "All_control_except_phenotype" "HUNT_reduced" "Total_PL_HUNT_reduced_PCa_before_70_Raw" "HUNT_reduced_PCa_before_70_Raw" "sig"
"9049" "Total_TG" 1.11725706535762 0.978985611770159 1.27505791207131 0.0999930904728347 23407 "Total Triglycerides" "Triglycerides" "PCa_before_70" "Raw" "All_control_except_phenotype" "HUNT_reduced" "Total_TG_HUNT_reduced_PCa_before_70_Raw" "HUNT_reduced_PCa_before_70_Raw" "not-sig"
"9050" "Tyr" 0.965085872813435 0.841920241536711 1.10626956801045 0.609936716852285 23469 "Tyrosine" "Aromatic amino acids" "PCa_before_70" "Raw" "All_control_except_phenotype" "HUNT_reduced" "Tyr_HUNT_reduced_PCa_before_70_Raw" "HUNT_reduced_PCa_before_70_Raw" "not-sig"
"9051" "Unsaturation" 0.974668031562566 0.852372082832306 1.11451065899931 0.707595202501889 23443 "Degree of Unsaturation" "Fatty acids" "PCa_before_70" "Raw" "All_control_except_phenotype" "HUNT_reduced" "Unsaturation_HUNT_reduced_PCa_before_70_Raw" "HUNT_reduced_PCa_before_70_Raw" "not-sig"
"9052" "Val" 1.02046677199271 0.892125366797826 1.16727140769354 0.767661035962279 23467 "Valine" "Branched-chain amino acids" "PCa_before_70" "Raw" "All_control_except_phenotype" "HUNT_reduced" "Val_HUNT_reduced_PCa_before_70_Raw" "HUNT_reduced_PCa_before_70_Raw" "not-sig"
"9053" "VLDL_C" 1.22461928556162 1.0685647582826 1.40346421023632 0.00357420122970781 23403 "VLDL Cholesterol" "Cholesterol" "PCa_before_70" "Raw" "All_control_except_phenotype" "HUNT_reduced" "VLDL_C_HUNT_reduced_PCa_before_70_Raw" "HUNT_reduced_PCa_before_70_Raw" "sig"
"9054" "VLDL_CE" 1.23267837484041 1.07631067029393 1.41176336696935 0.0025069082135876 23416 "Cholesteryl Esters in VLDL" "Cholesteryl esters" "PCa_before_70" "Raw" "All_control_except_phenotype" "HUNT_reduced" "VLDL_CE_HUNT_reduced_PCa_before_70_Raw" "HUNT_reduced_PCa_before_70_Raw" "sig"
"9055" "VLDL_FC" 1.19745934649484 1.04977992257388 1.36591380314471 0.00728838212328366 23420 "Free Cholesterol in VLDL" "Free cholesterol" "PCa_before_70" "Raw" "All_control_except_phenotype" "HUNT_reduced" "VLDL_FC_HUNT_reduced_PCa_before_70_Raw" "HUNT_reduced_PCa_before_70_Raw" "sig"
"9056" "VLDL_L" 1.16685322474459 1.01938563861829 1.33565394343041 0.0251892193959805 23424 "Total Lipids in VLDL" "Total lipids" "PCa_before_70" "Raw" "All_control_except_phenotype" "HUNT_reduced" "VLDL_L_HUNT_reduced_PCa_before_70_Raw" "HUNT_reduced_PCa_before_70_Raw" "sig"
"9057" "VLDL_P" 1.1922206072469 1.04998559428118 1.35372331209673 0.00667825228044937 23428 "Concentration of VLDL Particles" "Lipoprotein particle concentrations" "PCa_before_70" "Raw" "All_control_except_phenotype" "HUNT_reduced" "VLDL_P_HUNT_reduced_PCa_before_70_Raw" "HUNT_reduced_PCa_before_70_Raw" "sig"
"9058" "VLDL_PL" 1.18123396088022 1.03537922315262 1.34763537758484 0.0132485098676051 23412 "Phospholipids in VLDL" "Phospholipids" "PCa_before_70" "Raw" "All_control_except_phenotype" "HUNT_reduced" "VLDL_PL_HUNT_reduced_PCa_before_70_Raw" "HUNT_reduced_PCa_before_70_Raw" "sig"
"9059" "VLDL_size" 1.07367296809594 0.937347010682601 1.22982591215654 0.304866303237558 23431 "Average Diameter for VLDL Particles" "Lipoprotein particle sizes" "PCa_before_70" "Raw" "All_control_except_phenotype" "HUNT_reduced" "VLDL_size_HUNT_reduced_PCa_before_70_Raw" "HUNT_reduced_PCa_before_70_Raw" "not-sig"
"9060" "VLDL_TG" 1.11622204317669 0.978145681845925 1.27378944956566 0.102682954409623 23408 "Triglycerides in VLDL" "Triglycerides" "PCa_before_70" "Raw" "All_control_except_phenotype" "HUNT_reduced" "VLDL_TG_HUNT_reduced_PCa_before_70_Raw" "HUNT_reduced_PCa_before_70_Raw" "not-sig"
"9061" "XL_HDL_C" 0.97366731221894 0.849926404716666 1.11542367624135 0.700381038897217 23554 "Cholesterol in Very Large HDL" "Very large HDL (average diameter 14.3 nm)" "PCa_before_70" "Raw" "All_control_except_phenotype" "HUNT_reduced" "XL_HDL_C_HUNT_reduced_PCa_before_70_Raw" "HUNT_reduced_PCa_before_70_Raw" "not-sig"
"9062" "XL_HDL_C_pct" 1.06327180077495 0.921894369115972 1.22633021764448 0.399346342603733 23630 "Cholesterol to Total Lipids in Very Large HDL percentage" "Very large HDL ratios" "PCa_before_70" "Raw" "All_control_except_phenotype" "HUNT_reduced" "XL_HDL_C_pct_HUNT_reduced_PCa_before_70_Raw" "HUNT_reduced_PCa_before_70_Raw" "not-sig"
"9063" "XL_HDL_CE" 0.969351019708249 0.845704943262565 1.11107473935823 0.65479698328216 23555 "Cholesteryl Esters in Very Large HDL" "Very large HDL (average diameter 14.3 nm)" "PCa_before_70" "Raw" "All_control_except_phenotype" "HUNT_reduced" "XL_HDL_CE_HUNT_reduced_PCa_before_70_Raw" "HUNT_reduced_PCa_before_70_Raw" "not-sig"
"9064" "XL_HDL_CE_pct" 1.13813030780481 0.915880173025482 1.41431230382998 0.243107934714651 23631 "Cholesteryl Esters to Total Lipids in Very Large HDL percentage" "Very large HDL ratios" "PCa_before_70" "Raw" "All_control_except_phenotype" "HUNT_reduced" "XL_HDL_CE_pct_HUNT_reduced_PCa_before_70_Raw" "HUNT_reduced_PCa_before_70_Raw" "not-sig"
"9065" "XL_HDL_FC" 0.985178135872351 0.861084971019347 1.12715468515489 0.827900367415036 23556 "Free Cholesterol in Very Large HDL" "Very large HDL (average diameter 14.3 nm)" "PCa_before_70" "Raw" "All_control_except_phenotype" "HUNT_reduced" "XL_HDL_FC_HUNT_reduced_PCa_before_70_Raw" "HUNT_reduced_PCa_before_70_Raw" "not-sig"
"9066" "XL_HDL_FC_pct" 1.00859728857505 0.880866973105266 1.1548491674456 0.901387701894169 23632 "Free Cholesterol to Total Lipids in Very Large HDL percentage" "Very large HDL ratios" "PCa_before_70" "Raw" "All_control_except_phenotype" "HUNT_reduced" "XL_HDL_FC_pct_HUNT_reduced_PCa_before_70_Raw" "HUNT_reduced_PCa_before_70_Raw" "not-sig"
"9067" "XL_HDL_L" 0.961129181250778 0.837675791708157 1.10277664962488 0.571921714231776 23552 "Total Lipids in Very Large HDL" "Very large HDL (average diameter 14.3 nm)" "PCa_before_70" "Raw" "All_control_except_phenotype" "HUNT_reduced" "XL_HDL_L_HUNT_reduced_PCa_before_70_Raw" "HUNT_reduced_PCa_before_70_Raw" "not-sig"
"9068" "XL_HDL_P" 0.994688980805117 0.869386168611357 1.13805142554254 0.938211978706671 23551 "Concentration of Very Large HDL Particles" "Very large HDL (average diameter 14.3 nm)" "PCa_before_70" "Raw" "All_control_except_phenotype" "HUNT_reduced" "XL_HDL_P_HUNT_reduced_PCa_before_70_Raw" "HUNT_reduced_PCa_before_70_Raw" "not-sig"
"9069" "XL_HDL_PL" 0.934023467602255 0.811507736235006 1.07503576254152 0.341398793186149 23553 "Phospholipids in Very Large HDL" "Very large HDL (average diameter 14.3 nm)" "PCa_before_70" "Raw" "All_control_except_phenotype" "HUNT_reduced" "XL_HDL_PL_HUNT_reduced_PCa_before_70_Raw" "HUNT_reduced_PCa_before_70_Raw" "not-sig"
"9070" "XL_HDL_PL_pct" 1.04263662585615 0.894797853686277 1.21490136470292 0.592528258381001 23629 "Phospholipids to Total Lipids in Very Large HDL percentage" "Very large HDL ratios" "PCa_before_70" "Raw" "All_control_except_phenotype" "HUNT_reduced" "XL_HDL_PL_pct_HUNT_reduced_PCa_before_70_Raw" "HUNT_reduced_PCa_before_70_Raw" "not-sig"
"9071" "XL_HDL_TG" 1.09921026467166 0.970426021532453 1.24508533278148 0.136805736916021 23557 "Triglycerides in Very Large HDL" "Very large HDL (average diameter 14.3 nm)" "PCa_before_70" "Raw" "All_control_except_phenotype" "HUNT_reduced" "XL_HDL_TG_HUNT_reduced_PCa_before_70_Raw" "HUNT_reduced_PCa_before_70_Raw" "not-sig"
"9072" "XL_HDL_TG_pct" 1.05943652396892 0.928360740345075 1.20901897241168 0.391540997255403 23633 "Triglycerides to Total Lipids in Very Large HDL percentage" "Very large HDL ratios" "PCa_before_70" "Raw" "All_control_except_phenotype" "HUNT_reduced" "XL_HDL_TG_pct_HUNT_reduced_PCa_before_70_Raw" "HUNT_reduced_PCa_before_70_Raw" "not-sig"
"9073" "XL_VLDL_C" 1.16356902887243 1.02394685054925 1.32222964915113 0.0201893028577906 23491 "Cholesterol in Very Large VLDL" "Very large VLDL (average diameter 64 nm)" "PCa_before_70" "Raw" "All_control_except_phenotype" "HUNT_reduced" "XL_VLDL_C_HUNT_reduced_PCa_before_70_Raw" "HUNT_reduced_PCa_before_70_Raw" "sig"
"9074" "XL_VLDL_C_pct" 0.963145694679686 0.84041255800263 1.10380267446826 0.589250486575748 23585 "Cholesterol to Total Lipids in Very Large VLDL percentage" "Very large VLDL ratios" "PCa_before_70" "Raw" "All_control_except_phenotype" "HUNT_reduced" "XL_VLDL_C_pct_HUNT_reduced_PCa_before_70_Raw" "HUNT_reduced_PCa_before_70_Raw" "not-sig"
"9075" "XL_VLDL_CE" 1.19612264295567 1.05084842026415 1.36148025671639 0.00671425845253301 23492 "Cholesteryl Esters in Very Large VLDL" "Very large VLDL (average diameter 64 nm)" "PCa_before_70" "Raw" "All_control_except_phenotype" "HUNT_reduced" "XL_VLDL_CE_HUNT_reduced_PCa_before_70_Raw" "HUNT_reduced_PCa_before_70_Raw" "sig"
"9076" "XL_VLDL_CE_pct" 0.963441615523522 0.840569808175748 1.10427443086143 0.592626324355863 23586 "Cholesteryl Esters to Total Lipids in Very Large VLDL percentage" "Very large VLDL ratios" "PCa_before_70" "Raw" "All_control_except_phenotype" "HUNT_reduced" "XL_VLDL_CE_pct_HUNT_reduced_PCa_before_70_Raw" "HUNT_reduced_PCa_before_70_Raw" "not-sig"
"9077" "XL_VLDL_FC" 1.12770037627338 0.9944845951181 1.27876102343859 0.0609669260305709 23493 "Free Cholesterol in Very Large VLDL" "Very large VLDL (average diameter 64 nm)" "PCa_before_70" "Raw" "All_control_except_phenotype" "HUNT_reduced" "XL_VLDL_FC_HUNT_reduced_PCa_before_70_Raw" "HUNT_reduced_PCa_before_70_Raw" "not-sig"
"9078" "XL_VLDL_FC_pct" 1.02475294910695 0.880692423624571 1.19237838152567 0.751748603226765 23587 "Free Cholesterol to Total Lipids in Very Large VLDL percentage" "Very large VLDL ratios" "PCa_before_70" "Raw" "All_control_except_phenotype" "HUNT_reduced" "XL_VLDL_FC_pct_HUNT_reduced_PCa_before_70_Raw" "HUNT_reduced_PCa_before_70_Raw" "not-sig"
"9079" "XL_VLDL_L" 1.11495727150214 0.979901998376079 1.26862657626543 0.0985797909542399 23489 "Total Lipids in Very Large VLDL" "Very large VLDL (average diameter 64 nm)" "PCa_before_70" "Raw" "All_control_except_phenotype" "HUNT_reduced" "XL_VLDL_L_HUNT_reduced_PCa_before_70_Raw" "HUNT_reduced_PCa_before_70_Raw" "not-sig"
"9080" "XL_VLDL_P" 1.11240188750959 0.981912768796574 1.26023206812097 0.0942785487935425 23488 "Concentration of Very Large VLDL Particles" "Very large VLDL (average diameter 64 nm)" "PCa_before_70" "Raw" "All_control_except_phenotype" "HUNT_reduced" "XL_VLDL_P_HUNT_reduced_PCa_before_70_Raw" "HUNT_reduced_PCa_before_70_Raw" "not-sig"
"9081" "XL_VLDL_PL" 1.11853674684594 0.986076968578121 1.26878985506452 0.0815191729576357 23490 "Phospholipids in Very Large VLDL" "Very large VLDL (average diameter 64 nm)" "PCa_before_70" "Raw" "All_control_except_phenotype" "HUNT_reduced" "XL_VLDL_PL_HUNT_reduced_PCa_before_70_Raw" "HUNT_reduced_PCa_before_70_Raw" "not-sig"
"9082" "XL_VLDL_PL_pct" 1.29586918384994 0.929488240797142 1.80666830191606 0.126342226599143 23584 "Phospholipids to Total Lipids in Very Large VLDL percentage" "Very large VLDL ratios" "PCa_before_70" "Raw" "All_control_except_phenotype" "HUNT_reduced" "XL_VLDL_PL_pct_HUNT_reduced_PCa_before_70_Raw" "HUNT_reduced_PCa_before_70_Raw" "not-sig"
"9083" "XL_VLDL_TG" 1.09272392855059 0.961352207767809 1.24204799695579 0.174826870680019 23494 "Triglycerides in Very Large VLDL" "Very large VLDL (average diameter 64 nm)" "PCa_before_70" "Raw" "All_control_except_phenotype" "HUNT_reduced" "XL_VLDL_TG_HUNT_reduced_PCa_before_70_Raw" "HUNT_reduced_PCa_before_70_Raw" "not-sig"
"9084" "XL_VLDL_TG_pct" 1.0984754957629 0.922172950588548 1.30848385221171 0.292685961515792 23588 "Triglycerides to Total Lipids in Very Large VLDL percentage" "Very large VLDL ratios" "PCa_before_70" "Raw" "All_control_except_phenotype" "HUNT_reduced" "XL_VLDL_TG_pct_HUNT_reduced_PCa_before_70_Raw" "HUNT_reduced_PCa_before_70_Raw" "not-sig"
"9085" "XS_VLDL_C" 1.19138863567645 1.04404337615489 1.35952864951505 0.00932651748250598 23519 "Cholesterol in Very Small VLDL" "Very small VLDL (average diameter 31.3 nm)" "PCa_before_70" "Raw" "All_control_except_phenotype" "HUNT_reduced" "XS_VLDL_C_HUNT_reduced_PCa_before_70_Raw" "HUNT_reduced_PCa_before_70_Raw" "sig"
"9086" "XS_VLDL_C_pct" 1.0300180627849 0.899970664022531 1.17885754733512 0.667563815349088 23605 "Cholesterol to Total Lipids in Very Small VLDL percentage" "Very small VLDL ratios" "PCa_before_70" "Raw" "All_control_except_phenotype" "HUNT_reduced" "XS_VLDL_C_pct_HUNT_reduced_PCa_before_70_Raw" "HUNT_reduced_PCa_before_70_Raw" "not-sig"
"9087" "XS_VLDL_CE" 1.18723179611237 1.04023807437418 1.3549968727574 0.0109294779728602 23520 "Cholesteryl Esters in Very Small VLDL" "Very small VLDL (average diameter 31.3 nm)" "PCa_before_70" "Raw" "All_control_except_phenotype" "HUNT_reduced" "XS_VLDL_CE_HUNT_reduced_PCa_before_70_Raw" "HUNT_reduced_PCa_before_70_Raw" "sig"
"9088" "XS_VLDL_CE_pct" 1.02181132839305 0.893337952614077 1.16876081193811 0.752963881685333 23606 "Cholesteryl Esters to Total Lipids in Very Small VLDL percentage" "Very small VLDL ratios" "PCa_before_70" "Raw" "All_control_except_phenotype" "HUNT_reduced" "XS_VLDL_CE_pct_HUNT_reduced_PCa_before_70_Raw" "HUNT_reduced_PCa_before_70_Raw" "not-sig"
"9089" "XS_VLDL_FC" 1.1864489102831 1.043126809589 1.34946298357204 0.00924761756115058 23521 "Free Cholesterol in Very Small VLDL" "Very small VLDL (average diameter 31.3 nm)" "PCa_before_70" "Raw" "All_control_except_phenotype" "HUNT_reduced" "XS_VLDL_FC_HUNT_reduced_PCa_before_70_Raw" "HUNT_reduced_PCa_before_70_Raw" "sig"
"9090" "XS_VLDL_FC_pct" 1.07726020549225 0.936289934035363 1.23945533125146 0.298335536130239 23607 "Free Cholesterol to Total Lipids in Very Small VLDL percentage" "Very small VLDL ratios" "PCa_before_70" "Raw" "All_control_except_phenotype" "HUNT_reduced" "XS_VLDL_FC_pct_HUNT_reduced_PCa_before_70_Raw" "HUNT_reduced_PCa_before_70_Raw" "not-sig"
"9091" "XS_VLDL_L" 1.18248980825291 1.03781563985616 1.34733192767822 0.0118217871671054 23517 "Total Lipids in Very Small VLDL" "Very small VLDL (average diameter 31.3 nm)" "PCa_before_70" "Raw" "All_control_except_phenotype" "HUNT_reduced" "XS_VLDL_L_HUNT_reduced_PCa_before_70_Raw" "HUNT_reduced_PCa_before_70_Raw" "sig"
"9092" "XS_VLDL_P" 1.18223174900415 1.04149817034564 1.34198210630516 0.00963296650116801 23516 "Concentration of Very Small VLDL Particles" "Very small VLDL (average diameter 31.3 nm)" "PCa_before_70" "Raw" "All_control_except_phenotype" "HUNT_reduced" "XS_VLDL_P_HUNT_reduced_PCa_before_70_Raw" "HUNT_reduced_PCa_before_70_Raw" "sig"
"9093" "XS_VLDL_PL" 1.17093520027228 1.03088681890308 1.33000948124993 0.0151820193190314 23518 "Phospholipids in Very Small VLDL" "Very small VLDL (average diameter 31.3 nm)" "PCa_before_70" "Raw" "All_control_except_phenotype" "HUNT_reduced" "XS_VLDL_PL_HUNT_reduced_PCa_before_70_Raw" "HUNT_reduced_PCa_before_70_Raw" "sig"
"9094" "XS_VLDL_PL_pct" 1.03904186958156 0.906293607131128 1.19123427358275 0.582898320725223 23604 "Phospholipids to Total Lipids in Very Small VLDL percentage" "Very small VLDL ratios" "PCa_before_70" "Raw" "All_control_except_phenotype" "HUNT_reduced" "XS_VLDL_PL_pct_HUNT_reduced_PCa_before_70_Raw" "HUNT_reduced_PCa_before_70_Raw" "not-sig"
"9095" "XS_VLDL_TG" 1.11532910394294 0.984644597801849 1.26335838624333 0.0860530071220449 23522 "Triglycerides in Very Small VLDL" "Very small VLDL (average diameter 31.3 nm)" "PCa_before_70" "Raw" "All_control_except_phenotype" "HUNT_reduced" "XS_VLDL_TG_HUNT_reduced_PCa_before_70_Raw" "HUNT_reduced_PCa_before_70_Raw" "not-sig"
"9096" "XS_VLDL_TG_pct" 0.971807134580695 0.850210761709595 1.1107941105367 0.674987288007279 23608 "Triglycerides to Total Lipids in Very Small VLDL percentage" "Very small VLDL ratios" "PCa_before_70" "Raw" "All_control_except_phenotype" "HUNT_reduced" "XS_VLDL_TG_pct_HUNT_reduced_PCa_before_70_Raw" "HUNT_reduced_PCa_before_70_Raw" "not-sig"
"9097" "XXL_VLDL_C" 1.08287252280292 0.953089726716758 1.23032791957692 0.221582721790585 23484 "Cholesterol in Chylomicrons and Extremely Large VLDL" "Chylomicrons and extremely large VLDL (particle diameters from 75 nm upwards)" "PCa_before_70" "Raw" "All_control_except_phenotype" "HUNT_reduced" "XXL_VLDL_C_HUNT_reduced_PCa_before_70_Raw" "HUNT_reduced_PCa_before_70_Raw" "not-sig"
"9098" "XXL_VLDL_C_pct" 0.983981913438301 0.858927852137641 1.12724299667785 0.815880977770731 23580 "Cholesterol to Total Lipids in Chylomicrons and Extremely Large VLDL percentage" "Chylomicrons and extremely large VLDL ratios" "PCa_before_70" "Raw" "All_control_except_phenotype" "HUNT_reduced" "XXL_VLDL_C_pct_HUNT_reduced_PCa_before_70_Raw" "HUNT_reduced_PCa_before_70_Raw" "not-sig"
"9099" "XXL_VLDL_CE" 1.09424114824791 0.963607137168616 1.24258491280704 0.165002172647578 23485 "Cholesteryl Esters in Chylomicrons and Extremely Large VLDL" "Chylomicrons and extremely large VLDL (particle diameters from 75 nm upwards)" "PCa_before_70" "Raw" "All_control_except_phenotype" "HUNT_reduced" "XXL_VLDL_CE_HUNT_reduced_PCa_before_70_Raw" "HUNT_reduced_PCa_before_70_Raw" "not-sig"
"9100" "XXL_VLDL_CE_pct" 0.983477611066349 0.858280651941642 1.12693698649814 0.810475434449392 23581 "Cholesteryl Esters to Total Lipids in Chylomicrons and Extremely Large VLDL percentage" "Chylomicrons and extremely large VLDL ratios" "PCa_before_70" "Raw" "All_control_except_phenotype" "HUNT_reduced" "XXL_VLDL_CE_pct_HUNT_reduced_PCa_before_70_Raw" "HUNT_reduced_PCa_before_70_Raw" "not-sig"
"9101" "XXL_VLDL_FC" 1.06544318030069 0.937970924575543 1.21023918834471 0.329551388127775 23486 "Free Cholesterol in Chylomicrons and Extremely Large VLDL" "Chylomicrons and extremely large VLDL (particle diameters from 75 nm upwards)" "PCa_before_70" "Raw" "All_control_except_phenotype" "HUNT_reduced" "XXL_VLDL_FC_HUNT_reduced_PCa_before_70_Raw" "HUNT_reduced_PCa_before_70_Raw" "not-sig"
"9102" "XXL_VLDL_FC_pct" 1.08718839742347 0.932173448202843 1.26798141887755 0.286838593938755 23582 "Free Cholesterol to Total Lipids in Chylomicrons and Extremely Large VLDL percentage" "Chylomicrons and extremely large VLDL ratios" "PCa_before_70" "Raw" "All_control_except_phenotype" "HUNT_reduced" "XXL_VLDL_FC_pct_HUNT_reduced_PCa_before_70_Raw" "HUNT_reduced_PCa_before_70_Raw" "not-sig"
