"Biomarker","Description","Phenotype","HUNT_all","UKBB","HUNT_reduced","Analysis_type","Design","key"
"L_HDL_PL","Phospholipids in Large HDL","PCa_after_70","0.92(95% CI:0.803-1.055; P=0.2322219232)","1.029(95% CI:0.995-1.063; P=0.0950708506)","0.896(95% CI:0.756-1.063; P=0.2097955159)","Adjusted","All_control_except_phenotype","Adjusted All_control_except_phenotype"
"L_HDL_TG","Triglycerides in Large HDL","PCa_after_70","0.896(95% CI:0.77-1.042; P=0.1554476884)","0.972(95% CI:0.939-1.005; P=0.0925138055)","0.955(95% CI:0.799-1.143; P=0.616309002)","Adjusted","All_control_except_phenotype","Adjusted All_control_except_phenotype"
"L_LDL_C","Cholesterol in Large LDL","PCa_after_70","1.052(95% CI:0.92-1.202; P=0.4573239302)","0.991(95% CI:0.96-1.023; P=0.5878007761)","1.077(95% CI:0.912-1.271; P=0.3810465366)","Adjusted","All_control_except_phenotype","Adjusted All_control_except_phenotype"
"L_LDL_CE","Cholesteryl Esters in Large LDL","PCa_after_70","1.049(95% CI:0.918-1.199; P=0.4798848553)","0.989(95% CI:0.957-1.021; P=0.4791738392)","1.079(95% CI:0.914-1.273; P=0.3703196416)","Adjusted","All_control_except_phenotype","Adjusted All_control_except_phenotype"
"L_LDL_FC","Free Cholesterol in Large LDL","PCa_after_70","1.047(95% CI:0.917-1.194; P=0.498021531)","0.993(95% CI:0.962-1.025; P=0.668297623)","1.061(95% CI:0.899-1.253; P=0.4817433265)","Adjusted","All_control_except_phenotype","Adjusted All_control_except_phenotype"
"L_LDL_PL","Phospholipids in Large LDL","PCa_after_70","1.045(95% CI:0.914-1.193; P=0.5211898442)","0.989(95% CI:0.958-1.021; P=0.490713233)","1.07(95% CI:0.907-1.263; P=0.4213895847)","Adjusted","All_control_except_phenotype","Adjusted All_control_except_phenotype"
"L_LDL_TG","Triglycerides in Large LDL","PCa_after_70","0.936(95% CI:0.802-1.093; P=0.4036564897)","0.947(95% CI:0.914-0.981; P=0.0027233551)","0.993(95% CI:0.828-1.191; P=0.9394039017)","Adjusted","All_control_except_phenotype","Adjusted All_control_except_phenotype"
"L_VLDL_C","Cholesterol in Large VLDL","PCa_after_70","1.009(95% CI:0.874-1.164; P=0.9061389328)","0.96(95% CI:0.928-0.993; P=0.0186817674)","1.088(95% CI:0.917-1.291; P=0.3318228273)","Adjusted","All_control_except_phenotype","Adjusted All_control_except_phenotype"
"L_VLDL_CE","Cholesteryl Esters in Large VLDL","PCa_after_70","1.006(95% CI:0.873-1.16; P=0.9302811387)","0.966(95% CI:0.934-0.999; P=0.0414608281)","1.085(95% CI:0.916-1.285; P=0.3435291635)","Adjusted","All_control_except_phenotype","Adjusted All_control_except_phenotype"
"L_VLDL_FC","Free Cholesterol in Large VLDL","PCa_after_70","1.009(95% CI:0.872-1.167; P=0.9030943962)","0.955(95% CI:0.923-0.989; P=0.0089982016)","1.084(95% CI:0.912-1.289; P=0.3583779408)","Adjusted","All_control_except_phenotype","Adjusted All_control_except_phenotype"
"L_VLDL_PL","Phospholipids in Large VLDL","PCa_after_70","1.004(95% CI:0.868-1.162; P=0.9566865553)","0.953(95% CI:0.921-0.987; P=0.0069498354)","1.081(95% CI:0.909-1.285; P=0.3805993108)","Adjusted","All_control_except_phenotype","Adjusted All_control_except_phenotype"
"L_VLDL_TG","Triglycerides in Large VLDL","PCa_after_70","1.02(95% CI:0.884-1.177; P=0.7880308381)","0.96(95% CI:0.928-0.994; P=0.0212738806)","1.098(95% CI:0.925-1.302; P=0.2844533807)","Adjusted","All_control_except_phenotype","Adjusted All_control_except_phenotype"
"LA","Linoleic Acid","PCa_after_70","1.015(95% CI:0.883-1.166; P=0.8343195182)","0.98(95% CI:0.949-1.011; P=0.2021764155)","1.06(95% CI:0.896-1.254; P=0.4962806697)","Adjusted","All_control_except_phenotype","Adjusted All_control_except_phenotype"
"Lactate","Lactate","PCa_after_70","0.897(95% CI:0.78-1.03; P=0.1242755761)","1.007(95% CI:0.974-1.041; P=0.6811470509)","0.922(95% CI:0.775-1.097; P=0.3613435172)","Adjusted","All_control_except_phenotype","Adjusted All_control_except_phenotype"
"LDL_C","LDL Cholesterol","PCa_after_70","1.06(95% CI:0.927-1.213; P=0.3921247305)","0.988(95% CI:0.957-1.02; P=0.4558137203)","1.094(95% CI:0.926-1.291; P=0.2917138054)","Adjusted","All_control_except_phenotype","Adjusted All_control_except_phenotype"
"LDL_CE","Cholesteryl Esters in LDL","PCa_after_70","1.058(95% CI:0.924-1.21; P=0.4144650098)","0.984(95% CI:0.954-1.016; P=0.3278712895)","1.097(95% CI:0.929-1.295; P=0.2758223777)","Adjusted","All_control_except_phenotype","Adjusted All_control_except_phenotype"
"LDL_FC","Free Cholesterol in LDL","PCa_after_70","1.055(95% CI:0.924-1.205; P=0.4257054979)","0.993(95% CI:0.962-1.025; P=0.6694921005)","1.072(95% CI:0.908-1.267; P=0.4112491603)","Adjusted","All_control_except_phenotype","Adjusted All_control_except_phenotype"
"LDL_L","Total Lipids in LDL","PCa_after_70","1.053(95% CI:0.92-1.205; P=0.4542416891)","0.985(95% CI:0.955-1.017; P=0.3523544701)","1.09(95% CI:0.923-1.287; P=0.3106069723)","Adjusted","All_control_except_phenotype","Adjusted All_control_except_phenotype"
"LDL_PL","Phospholipids in LDL","PCa_after_70","1.048(95% CI:0.917-1.198; P=0.4928986435)","0.984(95% CI:0.953-1.016; P=0.3145756675)","1.081(95% CI:0.916-1.276; P=0.3574263593)","Adjusted","All_control_except_phenotype","Adjusted All_control_except_phenotype"
"LDL_TG","Triglycerides in LDL","PCa_after_70","0.943(95% CI:0.808-1.101; P=0.4585468454)","0.945(95% CI:0.912-0.979; P=0.0019461306)","1.006(95% CI:0.84-1.207; P=0.9442916651)","Adjusted","All_control_except_phenotype","Adjusted All_control_except_phenotype"
"Leu","Leucine","PCa_after_70","0.994(95% CI:0.869-1.137; P=0.9297187059)","1.004(95% CI:0.973-1.037; P=0.7865960851)","1.023(95% CI:0.866-1.209; P=0.7881420053)","Adjusted","All_control_except_phenotype","Adjusted All_control_except_phenotype"
"M_HDL_C","Cholesterol in Medium HDL","PCa_after_70","0.969(95% CI:0.846-1.11; P=0.6524987564)","1.036(95% CI:1.001-1.071; P=0.0440774507)","0.939(95% CI:0.791-1.115; P=0.4746293285)","Adjusted","All_control_except_phenotype","Adjusted All_control_except_phenotype"
"M_HDL_CE","Cholesteryl Esters in Medium HDL","PCa_after_70","0.974(95% CI:0.85-1.116; P=0.7010528664)","1.038(95% CI:1.003-1.074; P=0.0317349189)","0.94(95% CI:0.791-1.117; P=0.481084761)","Adjusted","All_control_except_phenotype","Adjusted All_control_except_phenotype"
"M_HDL_FC","Free Cholesterol in Medium HDL","PCa_after_70","0.95(95% CI:0.83-1.088; P=0.4622894786)","1.024(95% CI:0.99-1.059; P=0.1685644641)","0.941(95% CI:0.794-1.114; P=0.4771808552)","Adjusted","All_control_except_phenotype","Adjusted All_control_except_phenotype"
"M_HDL_PL","Phospholipids in Medium HDL","PCa_after_70","0.956(95% CI:0.831-1.099; P=0.5259907586)","1.021(95% CI:0.987-1.057; P=0.2261228968)","0.949(95% CI:0.797-1.129; P=0.5526817798)","Adjusted","All_control_except_phenotype","Adjusted All_control_except_phenotype"
"M_HDL_TG","Triglycerides in Medium HDL","PCa_after_70","0.941(95% CI:0.809-1.094; P=0.4288442903)","0.966(95% CI:0.933-1; P=0.0494038002)","1(95% CI:0.835-1.197; P=0.9999167231)","Adjusted","All_control_except_phenotype","Adjusted All_control_except_phenotype"
"M_LDL_C","Cholesterol in Medium LDL","PCa_after_70","1.069(95% CI:0.933-1.224; P=0.3359353512)","0.978(95% CI:0.947-1.01; P=0.1814162353)","1.116(95% CI:0.944-1.319; P=0.2003173456)","Adjusted","All_control_except_phenotype","Adjusted All_control_except_phenotype"
"M_LDL_CE","Cholesteryl Esters in Medium LDL","PCa_after_70","1.069(95% CI:0.932-1.226; P=0.3402381607)","0.974(95% CI:0.943-1.006; P=0.1065379214)","1.122(95% CI:0.949-1.327; P=0.1778140661)","Adjusted","All_control_except_phenotype","Adjusted All_control_except_phenotype"
"M_LDL_FC","Free Cholesterol in Medium LDL","PCa_after_70","1.058(95% CI:0.926-1.209; P=0.4056649046)","0.989(95% CI:0.957-1.021; P=0.4877550969)","1.082(95% CI:0.914-1.279; P=0.3598051615)","Adjusted","All_control_except_phenotype","Adjusted All_control_except_phenotype"
"M_LDL_PL","Phospholipids in Medium LDL","PCa_after_70","1.049(95% CI:0.917-1.202; P=0.4848721012)","0.975(95% CI:0.944-1.007; P=0.1181161872)","1.092(95% CI:0.924-1.291; P=0.3005537183)","Adjusted","All_control_except_phenotype","Adjusted All_control_except_phenotype"
"M_LDL_TG","Triglycerides in Medium LDL","PCa_after_70","0.953(95% CI:0.816-1.112; P=0.5371695832)","0.941(95% CI:0.908-0.976; P=0.0010394161)","1.019(95% CI:0.85-1.221; P=0.8400797403)","Adjusted","All_control_except_phenotype","Adjusted All_control_except_phenotype"
"M_VLDL_C","Cholesterol in Medium VLDL","PCa_after_70","1.029(95% CI:0.9-1.177; P=0.6718563719)","0.987(95% CI:0.956-1.019; P=0.4059901735)","1.07(95% CI:0.907-1.264; P=0.4216472162)","Adjusted","All_control_except_phenotype","Adjusted All_control_except_phenotype"
"M_VLDL_CE","Cholesteryl Esters in Medium VLDL","PCa_after_70","1.032(95% CI:0.904-1.179; P=0.6383791473)","0.994(95% CI:0.962-1.026; P=0.7021081647)","1.057(95% CI:0.895-1.25; P=0.5135211757)","Adjusted","All_control_except_phenotype","Adjusted All_control_except_phenotype"
"M_VLDL_FC","Free Cholesterol in Medium VLDL","PCa_after_70","1.019(95% CI:0.888-1.169; P=0.7924458979)","0.976(95% CI:0.946-1.009; P=0.1484561734)","1.077(95% CI:0.912-1.273; P=0.3816666239)","Adjusted","All_control_except_phenotype","Adjusted All_control_except_phenotype"
"M_VLDL_PL","Phospholipids in Medium VLDL","PCa_after_70","1.019(95% CI:0.886-1.171; P=0.795014825)","0.971(95% CI:0.94-1.003; P=0.0750154755)","1.083(95% CI:0.916-1.28; P=0.3511194971)","Adjusted","All_control_except_phenotype","Adjusted All_control_except_phenotype"
"M_VLDL_TG","Triglycerides in Medium VLDL","PCa_after_70","1.017(95% CI:0.882-1.172; P=0.8156163586)","0.965(95% CI:0.933-0.999; P=0.0413550147)","1.106(95% CI:0.934-1.31; P=0.2412161983)","Adjusted","All_control_except_phenotype","Adjusted All_control_except_phenotype"
"MUFA","Monounsaturated Fatty Acids","PCa_after_70","0.972(95% CI:0.837-1.129; P=0.7090595345)","0.956(95% CI:0.924-0.99; P=0.0111805928)","1.049(95% CI:0.879-1.252; P=0.5978355453)","Adjusted","All_control_except_phenotype","Adjusted All_control_except_phenotype"
"non_HDL_C","Total Cholesterol Minus HDL-C","PCa_after_70","1.042(95% CI:0.91-1.192; P=0.5514424085)","0.987(95% CI:0.957-1.018; P=0.4035135509)","1.084(95% CI:0.919-1.278; P=0.339707027)","Adjusted","All_control_except_phenotype","Adjusted All_control_except_phenotype"
"Omega_3","Omega-3 Fatty Acids","PCa_after_70","0.93(95% CI:0.81-1.068; P=0.3054890194)","1.029(95% CI:0.997-1.063; P=0.071264129)","1.011(95% CI:0.855-1.195; P=0.8993392136)","Adjusted","All_control_except_phenotype","Adjusted All_control_except_phenotype"
"Omega_6","Omega-6 Fatty Acids","PCa_after_70","1.012(95% CI:0.878-1.167; P=0.8665465436)","0.987(95% CI:0.956-1.019; P=0.4243675769)","1.07(95% CI:0.902-1.268; P=0.439362179)","Adjusted","All_control_except_phenotype","Adjusted All_control_except_phenotype"
"Phe","Phenylalanine","PCa_after_70","1.005(95% CI:0.866-1.167; P=0.9476822411)","1.005(95% CI:0.973-1.038; P=0.7688424522)","1.066(95% CI:0.9-1.261; P=0.4600568934)","Adjusted","All_control_except_phenotype","Adjusted All_control_except_phenotype"
"Phosphatidylc","Phosphatidylcholines","PCa_after_70","0.943(95% CI:0.817-1.088; P=0.4219326348)","0.995(95% CI:0.963-1.029; P=0.7872995368)","0.981(95% CI:0.828-1.163; P=0.8279254106)","Adjusted","All_control_except_phenotype","Adjusted All_control_except_phenotype"
"Phosphoglyc","Phosphoglycerides","PCa_after_70","0.95(95% CI:0.823-1.097; P=0.4866937787)","0.994(95% CI:0.961-1.027; P=0.6984479642)","0.999(95% CI:0.843-1.184; P=0.9877368181)","Adjusted","All_control_except_phenotype","Adjusted All_control_except_phenotype"
"PUFA","Polyunsaturated Fatty Acids","PCa_after_70","0.984(95% CI:0.851-1.138; P=0.8279529128)","0.996(95% CI:0.964-1.029; P=0.8136390743)","1.061(95% CI:0.894-1.259; P=0.4988555384)","Adjusted","All_control_except_phenotype","Adjusted All_control_except_phenotype"
"Pyruvate","Pyruvate","PCa_after_70","0.839(95% CI:0.723-0.974; P=0.020701841)","0.98(95% CI:0.948-1.014; P=0.249487878)","0.839(95% CI:0.695-1.013; P=0.067747373)","Adjusted","All_control_except_phenotype","Adjusted All_control_except_phenotype"
"Remnant_C","Remnant Cholesterol (Non-HDL and Non-LDL -Cholesterol)","PCa_after_70","1.017(95% CI:0.887-1.165; P=0.8132901455)","0.983(95% CI:0.953-1.014; P=0.2913915117)","1.067(95% CI:0.905-1.258; P=0.440566461)","Adjusted","All_control_except_phenotype","Adjusted All_control_except_phenotype"
"S_HDL_C","Cholesterol in Small HDL","PCa_after_70","1.077(95% CI:0.935-1.24; P=0.3060769187)","1.014(95% CI:0.981-1.049; P=0.4058303831)","1.08(95% CI:0.904-1.291; P=0.3953936164)","Adjusted","All_control_except_phenotype","Adjusted All_control_except_phenotype"
"S_HDL_CE","Cholesteryl Esters in Small HDL","PCa_after_70","1.099(95% CI:0.953-1.268; P=0.193616599)","1.021(95% CI:0.987-1.055; P=0.2310437033)","1.089(95% CI:0.909-1.304; P=0.3553565031)","Adjusted","All_control_except_phenotype","Adjusted All_control_except_phenotype"
"S_HDL_FC","Free Cholesterol in Small HDL","PCa_after_70","0.999(95% CI:0.867-1.152; P=0.9934567436)","0.992(95% CI:0.96-1.026; P=0.6518285215)","1.04(95% CI:0.876-1.235; P=0.6565721259)","Adjusted","All_control_except_phenotype","Adjusted All_control_except_phenotype"
"S_HDL_PL","Phospholipids in Small HDL","PCa_after_70","1.008(95% CI:0.874-1.164; P=0.9098678466)","1.007(95% CI:0.973-1.042; P=0.6881614706)","1.03(95% CI:0.863-1.23; P=0.7432068529)","Adjusted","All_control_except_phenotype","Adjusted All_control_except_phenotype"
"S_HDL_TG","Triglycerides in Small HDL","PCa_after_70","0.967(95% CI:0.833-1.123; P=0.6584276856)","0.954(95% CI:0.921-0.988; P=0.0081560742)","1.035(95% CI:0.866-1.237; P=0.7071419288)","Adjusted","All_control_except_phenotype","Adjusted All_control_except_phenotype"
"S_LDL_C","Cholesterol in Small LDL","PCa_after_70","1.057(95% CI:0.924-1.21; P=0.4164276039)","0.975(95% CI:0.944-1.007; P=0.1286470579)","1.098(95% CI:0.93-1.298; P=0.2695805461)","Adjusted","All_control_except_phenotype","Adjusted All_control_except_phenotype"
"S_LDL_CE","Cholesteryl Esters in Small LDL","PCa_after_70","1.052(95% CI:0.918-1.206; P=0.4645822004)","0.97(95% CI:0.939-1.002; P=0.065331273)","1.101(95% CI:0.932-1.302; P=0.2574891347)","Adjusted","All_control_except_phenotype","Adjusted All_control_except_phenotype"
"S_LDL_FC","Free Cholesterol in Small LDL","PCa_after_70","1.061(95% CI:0.929-1.212; P=0.3822390736)","0.99(95% CI:0.959-1.023; P=0.5500415323)","1.076(95% CI:0.909-1.274; P=0.3943310655)","Adjusted","All_control_except_phenotype","Adjusted All_control_except_phenotype"
"S_LDL_PL","Phospholipids in Small LDL","PCa_after_70","1.035(95% CI:0.905-1.183; P=0.6151654036)","0.974(95% CI:0.943-1.005; P=0.1035294549)","1.069(95% CI:0.905-1.262; P=0.4340236832)","Adjusted","All_control_except_phenotype","Adjusted All_control_except_phenotype"
"S_LDL_TG","Triglycerides in Small LDL","PCa_after_70","0.966(95% CI:0.829-1.127; P=0.6624772168)","0.943(95% CI:0.91-0.978; P=0.0016532754)","1.039(95% CI:0.868-1.242; P=0.6793269174)","Adjusted","All_control_except_phenotype","Adjusted All_control_except_phenotype"
"S_VLDL_C","Cholesterol in Small VLDL","PCa_after_70","1.017(95% CI:0.886-1.167; P=0.8113725886)","0.975(95% CI:0.944-1.007; P=0.1274000695)","1.078(95% CI:0.913-1.274; P=0.3758151342)","Adjusted","All_control_except_phenotype","Adjusted All_control_except_phenotype"
"S_VLDL_CE","Cholesteryl Esters in Small VLDL","PCa_after_70","1.012(95% CI:0.882-1.162; P=0.8634192279)","0.973(95% CI:0.942-1.005; P=0.0942346863)","1.076(95% CI:0.91-1.271; P=0.3919185913)","Adjusted","All_control_except_phenotype","Adjusted All_control_except_phenotype"
"S_VLDL_FC","Free Cholesterol in Small VLDL","PCa_after_70","1.022(95% CI:0.892-1.172; P=0.7509975654)","0.978(95% CI:0.947-1.01; P=0.1839490707)","1.076(95% CI:0.911-1.27; P=0.3894582989)","Adjusted","All_control_except_phenotype","Adjusted All_control_except_phenotype"
"S_VLDL_PL","Phospholipids in Small VLDL","PCa_after_70","1.008(95% CI:0.877-1.159; P=0.9106172401)","0.971(95% CI:0.94-1.003; P=0.0775774957)","1.075(95% CI:0.91-1.271; P=0.3940904963)","Adjusted","All_control_except_phenotype","Adjusted All_control_except_phenotype"
"S_VLDL_TG","Triglycerides in Small VLDL","PCa_after_70","0.966(95% CI:0.834-1.119; P=0.6461897569)","0.963(95% CI:0.931-0.997; P=0.0338658814)","1.054(95% CI:0.886-1.254; P=0.5536785578)","Adjusted","All_control_except_phenotype","Adjusted All_control_except_phenotype"
"SFA","Saturated Fatty Acids","PCa_after_70","0.967(95% CI:0.833-1.123; P=0.6624303103)","0.966(95% CI:0.934-1; P=0.0486758256)","1.047(95% CI:0.879-1.248; P=0.6033632865)","Adjusted","All_control_except_phenotype","Adjusted All_control_except_phenotype"
"Sphingomyelins","Sphingomyelins","PCa_after_70","0.995(95% CI:0.871-1.137; P=0.9449986563)","1.006(95% CI:0.974-1.039; P=0.7108047285)","1.025(95% CI:0.871-1.207; P=0.7648755961)","Adjusted","All_control_except_phenotype","Adjusted All_control_except_phenotype"
"Total_C","Total Cholesterol","PCa_after_70","1.024(95% CI:0.896-1.17; P=0.7301863608)","0.996(95% CI:0.965-1.027; P=0.782210468)","1.052(95% CI:0.893-1.239; P=0.542583225)","Adjusted","All_control_except_phenotype","Adjusted All_control_except_phenotype"
"Total_CE","Total Esterified Cholesterol","PCa_after_70","1.026(95% CI:0.898-1.172; P=0.7081946646)","0.998(95% CI:0.967-1.03; P=0.901764175)","1.05(95% CI:0.891-1.237; P=0.5590496671)","Adjusted","All_control_except_phenotype","Adjusted All_control_except_phenotype"
"Total_FA","Total Fatty Acids","PCa_after_70","0.971(95% CI:0.837-1.127; P=0.7029421567)","0.971(95% CI:0.939-1.004; P=0.0836222013)","1.055(95% CI:0.886-1.256; P=0.5470121548)","Adjusted","All_control_except_phenotype","Adjusted All_control_except_phenotype"
"Total_FC","Total Free Cholesterol","PCa_after_70","1.015(95% CI:0.887-1.161; P=0.8296083242)","0.987(95% CI:0.956-1.018; P=0.4065777706)","1.053(95% CI:0.894-1.241; P=0.5370684802)","Adjusted","All_control_except_phenotype","Adjusted All_control_except_phenotype"
"Total_L","Total Lipids in Lipoprotein Particles","PCa_after_70","0.997(95% CI:0.867-1.147; P=0.9691031418)","0.979(95% CI:0.949-1.011; P=0.1981143275)","1.055(95% CI:0.893-1.247; P=0.5273097366)","Adjusted","All_control_except_phenotype","Adjusted All_control_except_phenotype"
"Total_PL","Total Phospholipids in Lipoprotein Particles","PCa_after_70","0.978(95% CI:0.851-1.123; P=0.7483622977)","0.99(95% CI:0.958-1.023; P=0.5422234484)","1.018(95% CI:0.862-1.202; P=0.8316328252)","Adjusted","All_control_except_phenotype","Adjusted All_control_except_phenotype"
"Total_TG","Total Triglycerides","PCa_after_70","0.985(95% CI:0.85-1.141; P=0.8368872209)","0.958(95% CI:0.926-0.991; P=0.0143114411)","1.075(95% CI:0.901-1.282; P=0.4209995637)","Adjusted","All_control_except_phenotype","Adjusted All_control_except_phenotype"
"Tyr","Tyrosine","PCa_after_70","0.973(95% CI:0.848-1.116; P=0.6940553519)","0.955(95% CI:0.925-0.987; P=0.0062010596)","0.962(95% CI:0.81-1.142; P=0.6560356607)","Adjusted","All_control_except_phenotype","Adjusted All_control_except_phenotype"
"Unsaturation","Degree of Unsaturation","PCa_after_70","0.98(95% CI:0.858-1.12; P=0.7648124483)","1.071(95% CI:1.036-1.107; P=0.0000442209)","0.975(95% CI:0.822-1.156; P=0.7666687581)","Adjusted","All_control_except_phenotype","Adjusted All_control_except_phenotype"
"Val","Valine","PCa_after_70","0.978(95% CI:0.849-1.127; P=0.7631772934)","0.993(95% CI:0.96-1.026; P=0.6649140732)","0.978(95% CI:0.819-1.167; P=0.8044940789)","Adjusted","All_control_except_phenotype","Adjusted All_control_except_phenotype"
"VLDL_C","VLDL Cholesterol","PCa_after_70","1.014(95% CI:0.882-1.166; P=0.8418932201)","0.97(95% CI:0.94-1.002; P=0.0645738104)","1.087(95% CI:0.919-1.285; P=0.3322334259)","Adjusted","All_control_except_phenotype","Adjusted All_control_except_phenotype"
"VLDL_CE","Cholesteryl Esters in VLDL","PCa_after_70","1.017(95% CI:0.886-1.167; P=0.8128278868)","0.975(95% CI:0.944-1.006; P=0.1124461923)","1.08(95% CI:0.914-1.276; P=0.3640039209)","Adjusted","All_control_except_phenotype","Adjusted All_control_except_phenotype"
"VLDL_FC","Free Cholesterol in VLDL","PCa_after_70","1.008(95% CI:0.874-1.162; P=0.9177125971)","0.963(95% CI:0.931-0.995; P=0.0236640189)","1.083(95% CI:0.913-1.283; P=0.3601987145)","Adjusted","All_control_except_phenotype","Adjusted All_control_except_phenotype"
"VLDL_L","Total Lipids in VLDL","PCa_after_70","1.003(95% CI:0.868-1.158; P=0.9714962826)","0.962(95% CI:0.931-0.994; P=0.0213926835)","1.095(95% CI:0.921-1.301; P=0.3031346688)","Adjusted","All_control_except_phenotype","Adjusted All_control_except_phenotype"
"VLDL_PL","Phospholipids in VLDL","PCa_after_70","1.001(95% CI:0.867-1.156; P=0.9897292679)","0.959(95% CI:0.928-0.991; P=0.0136564207)","1.081(95% CI:0.911-1.283; P=0.3722707439)","Adjusted","All_control_except_phenotype","Adjusted All_control_except_phenotype"
"VLDL_TG","Triglycerides in VLDL","PCa_after_70","1(95% CI:0.865-1.156; P=0.9984293914)","0.959(95% CI:0.927-0.993; P=0.0178022039)","1.087(95% CI:0.913-1.294; P=0.3485366065)","Adjusted","All_control_except_phenotype","Adjusted All_control_except_phenotype"
"XL_HDL_C","Cholesterol in Very Large HDL","PCa_after_70","0.938(95% CI:0.822-1.069; P=0.3352145666)","1.012(95% CI:0.98-1.045; P=0.4611837415)","0.919(95% CI:0.779-1.084; P=0.3164302103)","Adjusted","All_control_except_phenotype","Adjusted All_control_except_phenotype"
"XL_HDL_CE","Cholesteryl Esters in Very Large HDL","PCa_after_70","0.939(95% CI:0.823-1.071; P=0.3485603153)","1.015(95% CI:0.983-1.048; P=0.3587383513)","0.919(95% CI:0.778-1.086; P=0.3210852179)","Adjusted","All_control_except_phenotype","Adjusted All_control_except_phenotype"
"XL_HDL_FC","Free Cholesterol in Very Large HDL","PCa_after_70","0.934(95% CI:0.82-1.064; P=0.3017115651)","1(95% CI:0.969-1.031; P=0.9805684711)","0.92(95% CI:0.78-1.084; P=0.3164271914)","Adjusted","All_control_except_phenotype","Adjusted All_control_except_phenotype"
"XL_HDL_PL","Phospholipids in Very Large HDL","PCa_after_70","0.922(95% CI:0.806-1.054; P=0.2327216742)","1.011(95% CI:0.98-1.044; P=0.4853378111)","0.906(95% CI:0.765-1.072; P=0.2500077444)","Adjusted","All_control_except_phenotype","Adjusted All_control_except_phenotype"
"XL_HDL_TG","Triglycerides in Very Large HDL","PCa_after_70","0.912(95% CI:0.781-1.064; P=0.2424950009)","0.951(95% CI:0.918-0.985; P=0.0048782558)","0.982(95% CI:0.82-1.177; P=0.8455914403)","Adjusted","All_control_except_phenotype","Adjusted All_control_except_phenotype"
"XL_VLDL_C","Cholesterol in Very Large VLDL","PCa_after_70","1.017(95% CI:0.88-1.175; P=0.8234110133)","0.955(95% CI:0.923-0.988; P=0.0080489832)","1.089(95% CI:0.918-1.293; P=0.3284561131)","Adjusted","All_control_except_phenotype","Adjusted All_control_except_phenotype"
"XL_VLDL_CE","Cholesteryl Esters in Very Large VLDL","PCa_after_70","1.027(95% CI:0.89-1.184; P=0.7172168929)","0.96(95% CI:0.928-0.992; P=0.016243638)","1.097(95% CI:0.926-1.299; P=0.2843764991)","Adjusted","All_control_except_phenotype","Adjusted All_control_except_phenotype"
"XL_VLDL_FC","Free Cholesterol in Very Large VLDL","PCa_after_70","1.005(95% CI:0.867-1.165; P=0.9518571642)","0.951(95% CI:0.918-0.985; P=0.0048046906)","1.076(95% CI:0.904-1.281; P=0.4090220917)","Adjusted","All_control_except_phenotype","Adjusted All_control_except_phenotype"
"XL_VLDL_PL","Phospholipids in Very Large VLDL","PCa_after_70","1.004(95% CI:0.866-1.165; P=0.9540318448)","0.949(95% CI:0.916-0.983; P=0.003670217)","1.075(95% CI:0.902-1.28; P=0.4193935838)","Adjusted","All_control_except_phenotype","Adjusted All_control_except_phenotype"
"XL_VLDL_TG","Triglycerides in Very Large VLDL","PCa_after_70","1.008(95% CI:0.87-1.168; P=0.91543606)","0.953(95% CI:0.92-0.987; P=0.0070590104)","1.079(95% CI:0.906-1.286; P=0.3920740473)","Adjusted","All_control_except_phenotype","Adjusted All_control_except_phenotype"
"XS_VLDL_C","Cholesterol in Very Small VLDL","PCa_after_70","0.989(95% CI:0.864-1.132; P=0.8734715937)","0.987(95% CI:0.957-1.019; P=0.4235919197)","1.028(95% CI:0.872-1.212; P=0.7436993146)","Adjusted","All_control_except_phenotype","Adjusted All_control_except_phenotype"
"XS_VLDL_CE","Cholesteryl Esters in Very Small VLDL","PCa_after_70","0.993(95% CI:0.869-1.135; P=0.9227604437)","0.991(95% CI:0.96-1.022; P=0.5692295899)","1.025(95% CI:0.87-1.208; P=0.7651231333)","Adjusted","All_control_except_phenotype","Adjusted All_control_except_phenotype"
"XS_VLDL_FC","Free Cholesterol in Very Small VLDL","PCa_after_70","0.977(95% CI:0.85-1.123; P=0.7465337522)","0.977(95% CI:0.947-1.009; P=0.1580820175)","1.028(95% CI:0.869-1.216; P=0.7485804569)","Adjusted","All_control_except_phenotype","Adjusted All_control_except_phenotype"
"XS_VLDL_PL","Phospholipids in Very Small VLDL","PCa_after_70","0.962(95% CI:0.833-1.11; P=0.5925082809)","0.97(95% CI:0.939-1.002; P=0.0660359404)","1.013(95% CI:0.854-1.202; P=0.8828371306)","Adjusted","All_control_except_phenotype","Adjusted All_control_except_phenotype"
"XS_VLDL_TG","Triglycerides in Very Small VLDL","PCa_after_70","0.93(95% CI:0.799-1.084; P=0.353298493)","0.954(95% CI:0.921-0.989; P=0.009307082)","0.998(95% CI:0.834-1.194; P=0.9817953736)","Adjusted","All_control_except_phenotype","Adjusted All_control_except_phenotype"
"XXL_VLDL_C","Cholesterol in Chylomicrons and Extremely Large VLDL","PCa_after_70","0.998(95% CI:0.86-1.16; P=0.9839468553)","0.95(95% CI:0.916-0.984; P=0.0046611327)","1.066(95% CI:0.893-1.271; P=0.4797940114)","Adjusted","All_control_except_phenotype","Adjusted All_control_except_phenotype"
